Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
South Dakota	US	4/13/2020 23:07	21	2	0
North Carolina	US	4/13/2020 23:07	14	0	0
South Carolina	US	4/13/2020 23:07	194	6	0
Louisiana	US	4/13/2020 23:07	28	1	0
Oklahoma	US	4/13/2020 23:07	1	0	0
Pennsylvania	US	4/13/2020 23:07	153	13	0
Montana	US	4/13/2020 23:07	1	0	0
Minnesota	US	4/13/2020 23:07	2	0	0
Oklahoma	US	4/13/2020 23:07	1	0	0
Pennsylvania	US	4/13/2020 23:07	5	1	0
Tennessee	US	4/13/2020 23:07	23	1	0
Virginia	US	4/13/2020 23:07	16	0	0
Texas	US	4/13/2020 23:07	2	0	0
New Hampshire	US	4/13/2020 23:07	22	0	0
Texas	US	4/13/2020 23:07	101	3	0
Ohio	US	4/13/2020 23:07	53	2	0
Minnesota	US	4/13/2020 23:07	5	0	0
Georgia	US	4/13/2020 23:07	8	0	0
Vermont	US	4/13/2020 23:07	32	1	0
Arkansas	US	4/13/2020 23:07	50	0	0
Indiana	US	4/13/2020 23:07	2	0	0
Iowa	US	4/13/2020 23:07	20	1	0
Minnesota	US	4/13/2020 23:07	1	0	0
Mississippi	US	4/13/2020 23:07	5	0	0
Missouri	US	4/13/2020 23:07	3	0	0
Oregon	US	4/13/2020 23:07	23	2	0
Tennessee	US	4/13/2020 23:07	4	0	0
Washington	US	4/13/2020 23:07	259	27	0
Michigan	US	4/13/2020 23:07	0	0	0
New Jersey	US	4/13/2020 23:07	10092	482	0
South Carolina	US	4/13/2020 23:07	90	1	0
West Virginia	US	4/13/2020 23:07	92	0	0
Pennsylvania	US	4/13/2020 23:07	1150	21	0
Massachusetts	US	4/13/2020 23:07	355	20	0
New Mexico	US	4/13/2020 23:07	455	16	0
Georgia	US	4/13/2020 23:07	6	0	0
Michigan	US	4/13/2020 23:07	105	4	0
North Carolina	US	4/13/2020 23:07	12	1	0
Alaska	US	4/13/2020 23:07	1	0	0
Texas	US	4/13/2020 23:07	772	30	0
Alabama	US	4/13/2020 23:07	17	0	0
Georgia	US	4/13/2020 23:07	72	1	0
Louisiana	US	4/13/2020 23:07	37	2	0
Montana	US	4/13/2020 23:07	1	0	0
Wyoming	US	4/13/2020 23:07	1	0	0
Minnesota	US	4/13/2020 23:07	1	0	0
Idaho	US	4/13/2020 23:07	2	0	0
Iowa	US	4/13/2020 23:07	62	0	0
Indiana	US	4/13/2020 23:07	5	0	0
North Carolina	US	4/13/2020 23:07	2	0	0
Idaho	US	4/13/2020 23:07	454	5	0
Pennsylvania	US	4/13/2020 23:07	11	0	0
Texas	US	4/13/2020 23:07	4	0	0
Virginia	US	4/13/2020 23:07	0	0	0
Georgia	US	4/13/2020 23:07	3	0	0
Tennessee	US	4/13/2020 23:07	8	0	0
Alabama	US	4/13/2020 23:07	14	0	0
Tennessee	US	4/13/2020 23:07	46	3	0
Minnesota	US	4/13/2020 23:07	22	0	0
Mississippi	US	4/13/2020 23:07	68	3	0
Missouri	US	4/13/2020 23:07	3	0	0
South Dakota	US	4/13/2020 23:07	4	0	0
Illinois	US	4/13/2020 23:07	4	0	0
Idaho	US	4/13/2020 23:07	4	0	0
Idaho	US	4/13/2020 23:07	13	0	0
Arkansas	US	4/13/2020 23:07	3	0	0
Illinois	US	4/13/2020 23:07	13	1	0
Indiana	US	4/13/2020 23:07	109	2	0
Iowa	US	4/13/2020 23:07	4	0	0
Kentucky	US	4/13/2020 23:07	48	1	0
Missouri	US	4/13/2020 23:07	82	1	0
West Virginia	US	4/13/2020 23:07	1	0	0
Louisiana	US	4/13/2020 23:07	188	10	0
Virginia	US	4/13/2020 23:07	24	0	0
Colorado	US	4/13/2020 23:07	284	12	0
Idaho	US	4/13/2020 23:07	1	0	0
Kansas	US	4/13/2020 23:07	7	1	0
Kentucky	US	4/13/2020 23:07	4	1	0
Texas	US	4/13/2020 23:07	32	1	0
North Dakota	US	4/13/2020 23:07	1	0	0
Nebraska	US	4/13/2020 23:07	1	0	0
Utah	US	4/13/2020 23:07	13	0	0
Kentucky	US	4/13/2020 23:07	26	2	0
Kentucky	US	4/13/2020 23:07	13	0	0
Kentucky	US	4/13/2020 23:07	6	0	0
Florida	US	4/13/2020 23:07	30	1	0
Pennsylvania	US	4/13/2020 23:07	19	0	0
Arkansas	US	4/13/2020 23:07	7	0	0
Tennessee	US	4/13/2020 23:07	32	0	0
Michigan	US	4/13/2020 23:07	29	2	0
Georgia	US	4/13/2020 23:07	11	1	0
West Virginia	US	4/13/2020 23:07	1	0	0
Texas	US	4/13/2020 23:07	237	2	0
Texas	US	4/13/2020 23:07	143	12	0
Kentucky	US	4/13/2020 23:07	2	0	0
Kentucky	US	4/13/2020 23:07	3	0	0
Iowa	US	4/13/2020 23:07	4	0	0
Florida	US	4/13/2020 23:07	148	6	0
Massachusetts	US	4/13/2020 23:07	1394	43	0
Rhode Island	US	4/13/2020 23:07	39	0	0
Virginia	US	4/13/2020 23:07	1	0	0
Montana	US	4/13/2020 23:07	4	0	0
West Virginia	US	4/13/2020 23:07	3	0	0
South Dakota	US	4/13/2020 23:07	9	0	0
Georgia	US	4/13/2020 23:07	19	1	0
New York	US	4/13/2020 23:07	133	8	0
Colorado	US	4/13/2020 23:07	81	2	0
Florida	US	4/13/2020 23:07	3177	77	0
Indiana	US	4/13/2020 23:07	12	1	0
Minnesota	US	4/13/2020 23:07	7	1	0
Ohio	US	4/13/2020 23:07	5	1	0
South Dakota	US	4/13/2020 23:07	14	0	0
Texas	US	4/13/2020 23:07	11	0	0
Wisconsin	US	4/13/2020 23:07	77	1	0
South Dakota	US	4/13/2020 23:07	1	0	0
North Carolina	US	4/13/2020 23:07	35	1	0
Virginia	US	4/13/2020 23:07	3	0	0
Georgia	US	4/13/2020 23:07	31	2	0
Oklahoma	US	4/13/2020 23:07	4	0	0
Iowa	US	4/13/2020 23:07	8	0	0
Missouri	US	4/13/2020 23:07	22	1	0
Virginia	US	4/13/2020 23:07	2	0	0
Virginia	US	4/13/2020 23:07	16	0	0
Pennsylvania	US	4/13/2020 23:07	1229	38	0
Iowa	US	4/13/2020 23:07	2	0	0
Virginia	US	4/13/2020 23:07	4	0	0
Nebraska	US	4/13/2020 23:07	36	1	0
Wisconsin	US	4/13/2020 23:07	3	1	0
Kentucky	US	4/13/2020 23:07	27	2	0
Georgia	US	4/13/2020 23:07	19	1	0
Alabama	US	4/13/2020 23:07	5	0	0
North Carolina	US	4/13/2020 23:07	37	2	0
Illinois	US	4/13/2020 23:07	6	0	0
Georgia	US	4/13/2020 23:07	28	2	0
North Carolina	US	4/13/2020 23:07	61	3	0
North Dakota	US	4/13/2020 23:07	2	0	0
North Dakota	US	4/13/2020 23:07	51	0	0
Texas	US	4/13/2020 23:07	6	0	0
New Jersey	US	4/13/2020 23:07	1155	24	0
Texas	US	4/13/2020 23:07	6	0	0
Nebraska	US	4/13/2020 23:07	1	0	0
Alabama	US	4/13/2020 23:07	8	0	0
Iowa	US	4/13/2020 23:07	1	0	0
Kansas	US	4/13/2020 23:07	9	0	0
Kentucky	US	4/13/2020 23:07	11	0	0
Missouri	US	4/13/2020 23:07	16	0	0
Ohio	US	4/13/2020 23:07	121	2	0
Pennsylvania	US	4/13/2020 23:07	143	4	0
California	US	4/13/2020 23:07	14	0	0
South Dakota	US	4/13/2020 23:07	0	0	0
Georgia	US	4/13/2020 23:07	30	0	0
North Carolina	US	4/13/2020 23:07	165	1	0
West Virginia	US	4/13/2020 23:07	23	0	0
Utah	US	4/13/2020 23:07	36	0	0
Louisiana	US	4/13/2020 23:07	1033	39	0
Oklahoma	US	4/13/2020 23:07	9	0	0
California	US	4/13/2020 23:07	8	0	0
Louisiana	US	4/13/2020 23:07	268	13	0
Kentucky	US	4/13/2020 23:07	10	0	0
Louisiana	US	4/13/2020 23:07	18	0	0
Missouri	US	4/13/2020 23:07	1	0	0
North Carolina	US	4/13/2020 23:07	19	0	0
Texas	US	4/13/2020 23:07	6	0	0
Vermont	US	4/13/2020 23:07	9	0	0
Alabama	US	4/13/2020 23:07	61	0	0
Florida	US	4/13/2020 23:07	5	0	0
Georgia	US	4/13/2020 23:07	48	2	0
Illinois	US	4/13/2020 23:07	1	0	0
Michigan	US	4/13/2020 23:07	83	2	0
Mississippi	US	4/13/2020 23:07	24	0	0
South Carolina	US	4/13/2020 23:07	6	1	0
Texas	US	4/13/2020 23:07	15	0	0
Texas	US	4/13/2020 23:07	1	0	0
Missouri	US	4/13/2020 23:07	20	1	0
Kentucky	US	4/13/2020 23:07	14	1	0
Wisconsin	US	4/13/2020 23:07	5	0	0
Maryland	US	4/13/2020 23:07	94	1	0
Idaho	US	4/13/2020 23:07	1	0	0
Pennsylvania	US	4/13/2020 23:07	14	1	0
Georgia	US	4/13/2020 23:07	22	0	0
Missouri	US	4/13/2020 23:07	26	1	0
New Jersey	US	4/13/2020 23:07	1401	35	0
Louisiana	US	4/13/2020 23:07	2	0	0
Pennsylvania	US	4/13/2020 23:07	1	0	0
Texas	US	4/13/2020 23:07	195	3	0
Texas	US	4/13/2020 23:07	3	0	0
Kentucky	US	4/13/2020 23:07	47	3	0
Tennessee	US	4/13/2020 23:07	11	0	0
Virginia	US	4/13/2020 23:07	10	0	0
Wyoming	US	4/13/2020 23:07	11	0	0
Oklahoma	US	4/13/2020 23:07	57	3	0
Georgia	US	4/13/2020 23:07	4	0	0
Tennessee	US	4/13/2020 23:07	7	0	0
Idaho	US	4/13/2020 23:07	155	5	0
Missouri	US	4/13/2020 23:07	30	1	0
New Jersey	US	4/13/2020 23:07	164	9	0
Montana	US	4/13/2020 23:07	6	0	0
Pennsylvania	US	4/13/2020 23:07	102	3	0
Utah	US	4/13/2020 23:07	2	0	0
Wyoming	US	4/13/2020 23:07	4	0	0
Idaho	US	4/13/2020 23:07	1	0	0
Minnesota	US	4/13/2020 23:07	25	0	0
Maryland	US	4/13/2020 23:07	21	0	0
Virginia	US	4/13/2020 23:07	6	0	0
Arkansas	US	4/13/2020 23:07	2	0	0
Georgia	US	4/13/2020 23:07	214	5	0
Illinois	US	4/13/2020 23:07	5	1	0
Indiana	US	4/13/2020 23:07	5	0	0
Iowa	US	4/13/2020 23:07	1	0	0
Kentucky	US	4/13/2020 23:07	2	0	0
Maryland	US	4/13/2020 23:07	250	28	0
Mississippi	US	4/13/2020 23:07	8	0	0
New Hampshire	US	4/13/2020 23:07	28	0	0
Ohio	US	4/13/2020 23:07	14	0	0
Tennessee	US	4/13/2020 23:07	12	0	0
Virginia	US	4/13/2020 23:07	3	0	0
Nevada	US	4/13/2020 23:07	22	0	0
Kentucky	US	4/13/2020 23:07	1	0	0
Missouri	US	4/13/2020 23:07	3	1	0
Oklahoma	US	4/13/2020 23:07	1	0	0
Tennessee	US	4/13/2020 23:07	3	0	0
North Carolina	US	4/13/2020 23:07	22	1	0
Minnesota	US	4/13/2020 23:07	13	0	0
Montana	US	4/13/2020 23:07	13	0	0
Indiana	US	4/13/2020 23:07	28	1	0
Iowa	US	4/13/2020 23:07	1	0	0
Michigan	US	4/13/2020 23:07	11	1	0
Minnesota	US	4/13/2020 23:07	4	0	0
Missouri	US	4/13/2020 23:07	42	2	0
Nebraska	US	4/13/2020 23:07	3	0	0
North Dakota	US	4/13/2020 23:07	116	2	0
Texas	US	4/13/2020 23:07	5	0	0
Idaho	US	4/13/2020 23:07	8	1	0
Texas	US	4/13/2020 23:07	11	1	0
North Carolina	US	4/13/2020 23:07	3	0	0
Louisiana	US	4/13/2020 23:07	21	1	0
North Carolina	US	4/13/2020 23:07	35	1	0
Georgia	US	4/13/2020 23:07	13	0	0
New Mexico	US	4/13/2020 23:07	1	0	0
New York	US	4/13/2020 23:07	28	0	0
New York	US	4/13/2020 23:07	31	1	0
Maryland	US	4/13/2020 23:07	83	1	0
Iowa	US	4/13/2020 23:07	21	0	0
Missouri	US	4/13/2020 23:07	5	0	0
Nebraska	US	4/13/2020 23:07	0	0	0
Pennsylvania	US	4/13/2020 23:07	70	0	0
Iowa	US	4/13/2020 23:07	13	0	0
Colorado	US	4/13/2020 23:07	28	3	0
Alabama	US	4/13/2020 23:07	212	8	0
Texas	US	4/13/2020 23:07	29	0	0
Illinois	US	4/13/2020 23:07	87	2	0
Ohio	US	4/13/2020 23:07	6	1	0
Missouri	US	4/13/2020 23:07	4	0	0
Maryland	US	4/13/2020 23:07	274	10	0
Virginia	US	4/13/2020 23:07	9	0	0
South Dakota	US	4/13/2020 23:07	4	0	0
South Carolina	US	4/13/2020 23:07	351	2	0
Michigan	US	4/13/2020 23:07	11	1	0
Florida	US	4/13/2020 23:07	119	5	0
Virginia	US	4/13/2020 23:07	4	0	0
Virginia	US	4/13/2020 23:07	33	1	0
Georgia	US	4/13/2020 23:07	3	0	0
Georgia	US	4/13/2020 23:07	152	5	0
North Carolina	US	4/13/2020 23:07	69	0	0
Georgia	US	4/13/2020 23:07	3	0	0
Georgia	US	4/13/2020 23:07	7	1	0
Kansas	US	4/13/2020 23:07	3	0	0
New York	US	4/13/2020 23:07	23	3	0
New Mexico	US	4/13/2020 23:07	19	0	0
Tennessee	US	4/13/2020 23:07	18	0	0
Michigan	US	4/13/2020 23:07	12	1	0
Washington	US	4/13/2020 23:07	55	5	0
New York	US	4/13/2020 23:07	60	1	0
New York	US	4/13/2020 23:07	65	0	0
Alabama	US	4/13/2020 23:07	9	0	0
Georgia	US	4/13/2020 23:07	198	7	0
Kansas	US	4/13/2020 23:07	6	0	0
North Carolina	US	4/13/2020 23:07	11	1	0
Oklahoma	US	4/13/2020 23:07	20	1	0
South Carolina	US	4/13/2020 23:07	8	0	0
Texas	US	4/13/2020 23:07	6	0	0
Nebraska	US	4/13/2020 23:07	1	0	0
Virginia	US	4/13/2020 23:07	126	0	0
New Hampshire	US	4/13/2020 23:07	19	0	0
Pennsylvania	US	4/13/2020 23:07	593	17	0
South Carolina	US	4/13/2020 23:07	20	0	0
Tennessee	US	4/13/2020 23:07	5	0	0
South Carolina	US	4/13/2020 23:07	23	0	0
Virginia	US	4/13/2020 23:07	211	0	0
Nebraska	US	4/13/2020 23:07	3	0	0
Iowa	US	4/13/2020 23:07	2	0	0
Mississippi	US	4/13/2020 23:07	30	2	0
Arkansas	US	4/13/2020 23:07	5	0	0
Alabama	US	4/13/2020 23:07	33	0	0
Michigan	US	4/13/2020 23:07	0	0	0
Wisconsin	US	4/13/2020 23:07	20	0	0
Minnesota	US	4/13/2020 23:07	7	1	0
Vermont	US	4/13/2020 23:07	372	18	0
Alabama	US	4/13/2020 23:07	10	0	0
Mississippi	US	4/13/2020 23:07	11	1	0
Oklahoma	US	4/13/2020 23:07	2	0	0
North Carolina	US	4/13/2020 23:07	3	0	0
Illinois	US	4/13/2020 23:07	24	3	0
Kentucky	US	4/13/2020 23:07	62	3	0
Missouri	US	4/13/2020 23:07	17	0	0
New Mexico	US	4/13/2020 23:07	25	1	0
Florida	US	4/13/2020 23:07	72	7	0
Oregon	US	4/13/2020 23:07	132	3	0
Louisiana	US	4/13/2020 23:07	41	3	0
Mississippi	US	4/13/2020 23:07	7	0	0
Tennessee	US	4/13/2020 23:07	4	0	0
Washington	US	4/13/2020 23:07	12	0	0
Michigan	US	4/13/2020 23:07	4	1	0
South Carolina	US	4/13/2020 23:07	86	4	0
Pennsylvania	US	4/13/2020 23:07	16	0	0
Arkansas	US	4/13/2020 23:07	26	0	0
Illinois	US	4/13/2020 23:07	4	0	0
Indiana	US	4/13/2020 23:07	117	8	0
Kentucky	US	4/13/2020 23:07	17	0	0
Missouri	US	4/13/2020 23:07	1	0	0
Nevada	US	4/13/2020 23:07	2444	101	0
Ohio	US	4/13/2020 23:07	20	0	0
South Dakota	US	4/13/2020 23:07	1	0	0
Washington	US	4/13/2020 23:07	239	15	0
Wisconsin	US	4/13/2020 23:07	8	0	0
Alabama	US	4/13/2020 23:07	19	0	0
Georgia	US	4/13/2020 23:07	85	11	0
Iowa	US	4/13/2020 23:07	2	0	0
Mississippi	US	4/13/2020 23:07	15	1	0
Virginia	US	4/13/2020 23:07	3	0	0
Oregon	US	4/13/2020 23:07	6	0	0
Alabama	US	4/13/2020 23:07	14	0	0
Arkansas	US	4/13/2020 23:07	1	0	0
Florida	US	4/13/2020 23:07	165	9	0
Georgia	US	4/13/2020 23:07	16	1	0
Indiana	US	4/13/2020 23:07	12	0	0
Iowa	US	4/13/2020 23:07	2	0	0
Kansas	US	4/13/2020 23:07	1	0	0
Minnesota	US	4/13/2020 23:07	40	0	0
Mississippi	US	4/13/2020 23:07	20	0	0
Missouri	US	4/13/2020 23:07	51	2	0
Nebraska	US	4/13/2020 23:07	2	0	0
North Carolina	US	4/13/2020 23:07	4	0	0
South Dakota	US	4/13/2020 23:07	5	0	0
Tennessee	US	4/13/2020 23:07	4	0	0
Texas	US	4/13/2020 23:07	2	0	0
Georgia	US	4/13/2020 23:07	391	12	0
Iowa	US	4/13/2020 23:07	7	0	0
Colorado	US	4/13/2020 23:07	11	0	0
Pennsylvania	US	4/13/2020 23:07	9	0	0
Minnesota	US	4/13/2020 23:07	2	0	0
Alabama	US	4/13/2020 23:07	12	0	0
Arkansas	US	4/13/2020 23:07	70	4	0
Ohio	US	4/13/2020 23:07	39	1	0
Arkansas	US	4/13/2020 23:07	8	0	0
North Carolina	US	4/13/2020 23:07	39	0	0
Oklahoma	US	4/13/2020 23:07	267	17	0
Georgia	US	4/13/2020 23:07	6	0	0
Illinois	US	4/13/2020 23:07	39	0	0
Indiana	US	4/13/2020 23:07	11	1	0
Iowa	US	4/13/2020 23:07	33	0	0
Kentucky	US	4/13/2020 23:07	3	0	0
Michigan	US	4/13/2020 23:07	93	4	0
Missouri	US	4/13/2020 23:07	11	0	0
New York	US	4/13/2020 23:07	44	3	0
Ohio	US	4/13/2020 23:07	16	0	0
Pennsylvania	US	4/13/2020 23:07	8	0	0
Kansas	US	4/13/2020 23:07	3	0	0
Mississippi	US	4/13/2020 23:07	38	1	0
Georgia	US	4/13/2020 23:07	782	35	0
Arizona	US	4/13/2020 23:07	16	0	0
Tennessee	US	4/13/2020 23:07	5	0	0
Arizona	US	4/13/2020 23:07	253	21	0
South Dakota	US	4/13/2020 23:07	12	0	0
Alabama	US	4/13/2020 23:07	36	0	0
Georgia	US	4/13/2020 23:07	60	3	0
Tennessee	US	4/13/2020 23:07	11	0	0
Kansas	US	4/13/2020 23:07	40	1	0
Alabama	US	4/13/2020 23:07	10	1	0
Missouri	US	4/13/2020 23:07	37	1	0
Illinois	US	4/13/2020 23:07	6	0	0
Nebraska	US	4/13/2020 23:07	4	0	0
New Mexico	US	4/13/2020 23:07	2	0	0
South Carolina	US	4/13/2020 23:07	17	0	0
Florida	US	4/13/2020 23:07	376	5	0
Texas	US	4/13/2020 23:07	472	10	0
Virginia	US	4/13/2020 23:07	10	0	0
Texas	US	4/13/2020 23:07	7	0	0
Georgia	US	4/13/2020 23:07	88	5	0
Arkansas	US	4/13/2020 23:07	3	0	0
Florida	US	4/13/2020 23:07	27	0	0
Georgia	US	4/13/2020 23:07	70	0	0
New York	US	4/13/2020 23:07	93	9	0
Oregon	US	4/13/2020 23:07	12	0	0
Pennsylvania	US	4/13/2020 23:07	113	3	0
Washington	US	4/13/2020 23:07	1	0	0
Wisconsin	US	4/13/2020 23:07	25	1	0
Ohio	US	4/13/2020 23:07	114	6	0
North Carolina	US	4/13/2020 23:07	37	1	0
California	US	4/13/2020 23:07	3	0	0
Texas	US	4/13/2020 23:07	38	6	0
Oklahoma	US	4/13/2020 23:07	51	0	0
Texas	US	4/13/2020 23:07	3	0	0
Texas	US	4/13/2020 23:07	1	0	0
Louisiana	US	4/13/2020 23:07	19	1	0
Alabama	US	4/13/2020 23:07	5	0	0
California	US	4/13/2020 23:07	552	11	0
Wyoming	US	4/13/2020 23:07	8	0	0
Arkansas	US	4/13/2020 23:07	4	1	0
Georgia	US	4/13/2020 23:07	7	0	0
Illinois	US	4/13/2020 23:07	15474	543	0
Texas	US	4/13/2020 23:07	1	0	0
Missouri	US	4/13/2020 23:07	4	0	0
New Hampshire	US	4/13/2020 23:07	2	0	0
Oregon	US	4/13/2020 23:07	1	0	0
Alabama	US	4/13/2020 23:07	18	0	0
Mississippi	US	4/13/2020 23:07	31	0	0
South Dakota	US	4/13/2020 23:07	1	0	0
New York	US	4/13/2020 23:07	21	0	0
Texas	US	4/13/2020 23:07	34	0	0
Ohio	US	4/13/2020 23:07	16	0	0
Colorado	US	4/13/2020 23:07	3	0	0
Oklahoma	US	4/13/2020 23:07	5	0	0
Minnesota	US	4/13/2020 23:07	6	0	0
Alabama	US	4/13/2020 23:07	13	0	0
Mississippi	US	4/13/2020 23:07	15	0	0
Virginia	US	4/13/2020 23:07	1	0	0
Georgia	US	4/13/2020 23:07	119	2	0
Kansas	US	4/13/2020 23:07	1	1	0
Washington	US	4/13/2020 23:07	25	0	0
Oklahoma	US	4/13/2020 23:07	7	0	0
Virginia	US	4/13/2020 23:07	2	0	0
Arkansas	US	4/13/2020 23:07	36	0	0
Texas	US	4/13/2020 23:07	2	0	0
North Carolina	US	4/13/2020 23:07	27	1	0
Arkansas	US	4/13/2020 23:07	4	0	0
Georgia	US	4/13/2020 23:07	3	0	0
