Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
South Carolina	US	4/3/2020 22:46	6	0	0
Louisiana	US	4/3/2020 22:46	72	1	0
Virginia	US	4/3/2020 22:46	8	0	0
Idaho	US	4/3/2020 22:46	307	3	0
Iowa	US	4/3/2020 22:46	1	0	0
Missouri	US	4/3/2020 22:46	6	0	0
Oklahoma	US	4/3/2020 22:46	14	0	0
Colorado	US	4/3/2020 22:46	260	7	0
Idaho	US	4/3/2020 22:46	1	0	0
Illinois	US	4/3/2020 22:46	2	0	0
Indiana	US	4/3/2020 22:46	1	0	0
Mississippi	US	4/3/2020 22:46	14	0	0
Nebraska	US	4/3/2020 22:46	6	0	0
Pennsylvania	US	4/3/2020 22:46	19	0	0
Washington	US	4/3/2020 22:46	20	0	0
Wisconsin	US	4/3/2020 22:46	1	0	0
Vermont	US	4/3/2020 22:46	32	0	0
South Carolina	US	4/3/2020 22:46	22	1	0
Florida	US	4/3/2020 22:46	110	0	0
North Carolina	US	4/3/2020 22:46	14	0	0
California	US	4/3/2020 22:46	443	12	0
Colorado	US	4/3/2020 22:46	4	0	0
New York	US	4/3/2020 22:46	267	2	0
Wyoming	US	4/3/2020 22:46	4	0	0
Virginia	US	4/3/2020 22:46	26	0	0
Mississippi	US	4/3/2020 22:46	6	0	0
North Carolina	US	4/3/2020 22:46	2	0	0
Virginia	US	4/3/2020 22:46	56	0	0
Iowa	US	4/3/2020 22:46	16	1	0
Michigan	US	4/3/2020 22:46	6	0	0
Maryland	US	4/3/2020 22:46	2	0	0
New York	US	4/3/2020 22:46	14	1	0
North Carolina	US	4/3/2020 22:46	2	0	0
Virginia	US	4/3/2020 22:46	2	0	0
Pennsylvania	US	4/3/2020 22:46	476	2	0
Indiana	US	4/3/2020 22:46	58	2	0
Kentucky	US	4/3/2020 22:46	2	0	0
Louisiana	US	4/3/2020 22:46	34	3	0
Ohio	US	4/3/2020 22:46	12	0	0
South Carolina	US	4/3/2020 22:46	1	0	0
California	US	4/3/2020 22:46	1	0	0
California	US	4/3/2020 22:46	3	0	0
Virginia	US	4/3/2020 22:46	5	0	0
Virginia	US	4/3/2020 22:46	6	0	0
Mississippi	US	4/3/2020 22:46	5	1	0
Alaska	US	4/3/2020 22:46	73	1	0
Kentucky	US	4/3/2020 22:46	2	1	0
South Carolina	US	4/3/2020 22:46	62	3	0
Tennessee	US	4/3/2020 22:46	10	0	0
Texas	US	4/3/2020 22:46	1	0	0
Texas	US	4/3/2020 22:46	1	0	0
Maine	US	4/3/2020 22:46	19	0	0
Texas	US	4/3/2020 22:46	8	0	0
Maryland	US	4/3/2020 22:46	249	4	0
Minnesota	US	4/3/2020 22:46	34	0	0
North Carolina	US	4/3/2020 22:46	3	0	0
Nebraska	US	4/3/2020 22:46	1	0	0
Michigan	US	4/3/2020 22:46	4	0	0
Arizona	US	4/3/2020 22:46	39	0	0
Iowa	US	4/3/2020 22:46	1	0	0
Georgia	US	4/3/2020 22:46	3	0	0
Colorado	US	4/3/2020 22:46	441	10	0
Colorado	US	4/3/2020 22:46	1	0	0
Michigan	US	4/3/2020 22:46	2	0	0
Arkansas	US	4/3/2020 22:46	1	0	0
Virginia	US	4/3/2020 22:46	135	2	0
Pennsylvania	US	4/3/2020 22:46	11	0	0
Maine	US	4/3/2020 22:46	1	0	0
Louisiana	US	4/3/2020 22:46	222	7	0
North Carolina	US	4/3/2020 22:46	1	0	0
Ohio	US	4/3/2020 22:46	4	0	0
Wisconsin	US	4/3/2020 22:46	1	0	0
Arkansas	US	4/3/2020 22:46	1	0	0
Ohio	US	4/3/2020 22:46	9	0	0
Louisiana	US	4/3/2020 22:46	33	0	0
Texas	US	4/3/2020 22:46	2	0	0
Kansas	US	4/3/2020 22:46	1	0	0
Missouri	US	4/3/2020 22:46	1	0	0
Ohio	US	4/3/2020 22:46	3	1	0
New Jersey	US	4/3/2020 22:46	72	1	0
Oklahoma	US	4/3/2020 22:46	1	0	0
Mississippi	US	4/3/2020 22:46	14	0	0
Iowa	US	4/3/2020 22:46	1	0	0
Ohio	US	4/3/2020 22:46	4	0	0
Virginia	US	4/3/2020 22:46	4	0	0
South Dakota	US	4/3/2020 22:46	1	0	0
Texas	US	4/3/2020 22:46	4	0	0
Alabama	US	4/3/2020 22:46	12	0	0
Louisiana	US	4/3/2020 22:46	37	1	0
Colorado	US	4/3/2020 22:46	9	0	0
Georgia	US	4/3/2020 22:46	6	0	0
Florida	US	4/3/2020 22:46	11	0	0
Georgia	US	4/3/2020 22:46	4	1	0
Alabama	US	4/3/2020 22:46	28	1	0
Georgia	US	4/3/2020 22:46	10	1	0
Maryland	US	4/3/2020 22:46	427	3	0
Maryland	US	4/3/2020 22:46	313	4	0
South Carolina	US	4/3/2020 22:46	5	0	0
Georgia	US	4/3/2020 22:46	3	0	0
