Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
Kansas	US	3/30/2020 22:52	0	0	0
Alabama	US	3/30/2020 22:52	0	0	0
West Virginia	US	3/30/2020 22:52	0	0	0
North Dakota	US	3/30/2020 22:52	2	0	0
Massachusetts	US	3/30/2020 22:52	173	2	0
South Carolina	US	3/30/2020 22:52	1	0	0
Kentucky	US	3/30/2020 22:52	1	0	0
Wisconsin	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	7	1	0
Michigan	US	3/30/2020 22:52	1	0	0
Missouri	US	3/30/2020 22:52	1	0	0
Indiana	US	3/30/2020 22:52	10	0	0
Kansas	US	3/30/2020 22:52	0	0	0
Missouri	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	121	1	0
Texas	US	3/30/2020 22:52	6	0	0
Missouri	US	3/30/2020 22:52	1	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Arkansas	US	3/30/2020 22:52	1	0	0
Florida	US	3/30/2020 22:52	6	0	0
Michigan	US	3/30/2020 22:52	9	0	0
Wisconsin	US	3/30/2020 22:52	2	0	0
Texas	US	3/30/2020 22:52	0	0	0
South Dakota	US	3/30/2020 22:52	20	0	0
Idaho	US	3/30/2020 22:52	0	0	0
North Carolina	US	3/30/2020 22:52	4	0	0
South Carolina	US	3/30/2020 22:52	74	1	0
Louisiana	US	3/30/2020 22:52	5	0	0
Oklahoma	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	44	0	0
Utah	US	3/30/2020 22:52	0	0	0
Montana	US	3/30/2020 22:52	0	0	0
Minnesota	US	3/30/2020 22:52	0	0	0
Oklahoma	US	3/30/2020 22:52	1	0	0
Pennsylvania	US	3/30/2020 22:52	0	0	0
Tennessee	US	3/30/2020 22:52	1	0	0
Virginia	US	3/30/2020 22:52	2	0	0
Texas	US	3/30/2020 22:52	0	0	0
New Hampshire	US	3/30/2020 22:52	9	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	36	1	0
Ohio	US	3/30/2020 22:52	8	0	0
Minnesota	US	3/30/2020 22:52	3	0	0
Georgia	US	3/30/2020 22:52	2	0	0
Idaho	US	3/30/2020 22:52	0	0	0
South Dakota	US	3/30/2020 22:52	0	0	0
Vermont	US	3/30/2020 22:52	16	0	0
North Dakota	US	3/30/2020 22:52	0	0	0
Colorado	US	3/30/2020 22:52	0	0	0
Arkansas	US	3/30/2020 22:52	35	0	0
Indiana	US	3/30/2020 22:52	0	0	0
Iowa	US	3/30/2020 22:52	7	0	0
Minnesota	US	3/30/2020 22:52	1	0	0
Mississippi	US	3/30/2020 22:52	4	0	0
Missouri	US	3/30/2020 22:52	1	0	0
Oregon	US	3/30/2020 22:52	9	0	0
Tennessee	US	3/30/2020 22:52	3	0	0
Washington	US	3/30/2020 22:52	102	5	0
Michigan	US	3/30/2020 22:52	0	0	0
New Jersey	US	3/30/2020 22:52	2482	23	0
South Carolina	US	3/30/2020 22:52	14	0	0
West Virginia	US	3/30/2020 22:52	14	0	0
Pennsylvania	US	3/30/2020 22:52	82	0	0
Massachusetts	US	3/30/2020 22:52	162	3	0
New Mexico	US	3/30/2020 22:52	101	1	0
Georgia	US	3/30/2020 22:52	1	0	0
Michigan	US	3/30/2020 22:52	32	0	0
North Carolina	US	3/30/2020 22:52	5	0	0
Alaska	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	157	6	0
Alabama	US	3/30/2020 22:52	2	0	0
Georgia	US	3/30/2020 22:52	15	0	0
Louisiana	US	3/30/2020 22:52	5	1	0
Montana	US	3/30/2020 22:52	0	0	0
Wyoming	US	3/30/2020 22:52	0	0	0
Minnesota	US	3/30/2020 22:52	1	0	0
North Dakota	US	3/30/2020 22:52	0	0	0
Idaho	US	3/30/2020 22:52	1	0	0
Iowa	US	3/30/2020 22:52	6	0	0
Indiana	US	3/30/2020 22:52	0	0	0
North Carolina	US	3/30/2020 22:52	0	0	0
Idaho	US	3/30/2020 22:52	130	2	0
Montana	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Oklahoma	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	6	0	0
Texas	US	3/30/2020 22:52	1	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	0	0	0
Tennessee	US	3/30/2020 22:52	2	0	0
Alabama	US	3/30/2020 22:52	5	0	0
Tennessee	US	3/30/2020 22:52	9	0	0
Minnesota	US	3/30/2020 22:52	9	0	0
Idaho	US	3/30/2020 22:52	0	0	0
Mississippi	US	3/30/2020 22:52	11	0	0
Missouri	US	3/30/2020 22:52	1	0	0
South Dakota	US	3/30/2020 22:52	1	0	0
Illinois	US	3/30/2020 22:52	1	0	0
Idaho	US	3/30/2020 22:52	1	0	0
Idaho	US	3/30/2020 22:52	2	0	0
Arkansas	US	3/30/2020 22:52	1	0	0
Illinois	US	3/30/2020 22:52	0	0	0
Indiana	US	3/30/2020 22:52	20	0	0
Iowa	US	3/30/2020 22:52	1	0	0
Kentucky	US	3/30/2020 22:52	5	0	0
Missouri	US	3/30/2020 22:52	59	1	0
Nebraska	US	3/30/2020 22:52	0	0	0
West Virginia	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	0	0	0
Louisiana	US	3/30/2020 22:52	57	0	0
Virginia	US	3/30/2020 22:52	5	0	0
North Dakota	US	3/30/2020 22:52	0	0	0
Colorado	US	3/30/2020 22:52	90	1	0
Idaho	US	3/30/2020 22:52	0	0	0
Kansas	US	3/30/2020 22:52	3	0	0
Kentucky	US	3/30/2020 22:52	2	1	0
Texas	US	3/30/2020 22:52	4	0	0
North Dakota	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Utah	US	3/30/2020 22:52	13	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Kentucky	US	3/30/2020 22:52	1	0	0
Kentucky	US	3/30/2020 22:52	1	0	0
Florida	US	3/30/2020 22:52	2	0	0
Pennsylvania	US	3/30/2020 22:52	3	0	0
Arkansas	US	3/30/2020 22:52	4	0	0
Tennessee	US	3/30/2020 22:52	8	0	0
Michigan	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	0	0	0
West Virginia	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	68	1	0
Texas	US	3/30/2020 22:52	46	2	0
Kentucky	US	3/30/2020 22:52	2	0	0
Kentucky	US	3/30/2020 22:52	2	0	0
Iowa	US	3/30/2020 22:52	0	0	0
Florida	US	3/30/2020 22:52	31	0	0
Texas	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	0	0	0
Massachusetts	US	3/30/2020 22:52	263	2	0
Rhode Island	US	3/30/2020 22:52	12	0	0
Virginia	US	3/30/2020 22:52	1	0	0
Alaska	US	3/30/2020 22:52	0	0	0
Montana	US	3/30/2020 22:52	3	0	0
New York	US	3/30/2020 22:52	0	0	0
West Virginia	US	3/30/2020 22:52	0	0	0
South Dakota	US	3/30/2020 22:52	1	0	0
Georgia	US	3/30/2020 22:52	1	0	0
Texas	US	3/30/2020 22:52	0	0	0
New York	US	3/30/2020 22:52	35	3	0
Colorado	US	3/30/2020 22:52	17	0	0
Florida	US	3/30/2020 22:52	1152	11	0
Illinois	US	3/30/2020 22:52	0	0	0
Indiana	US	3/30/2020 22:52	3	0	0
Kansas	US	3/30/2020 22:52	0	0	0
Minnesota	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Ohio	US	3/30/2020 22:52	1	0	0
South Dakota	US	3/30/2020 22:52	3	0	0
Texas	US	3/30/2020 22:52	3	0	0
Wisconsin	US	3/30/2020 22:52	7	0	0
South Dakota	US	3/30/2020 22:52	0	0	0
North Carolina	US	3/30/2020 22:52	14	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	7	0	0
Oklahoma	US	3/30/2020 22:52	1	0	0
Iowa	US	3/30/2020 22:52	2	0	0
Missouri	US	3/30/2020 22:52	3	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	249	4	0
Iowa	US	3/30/2020 22:52	0	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	6	0	0
South Dakota	US	3/30/2020 22:52	0	0	0
Wisconsin	US	3/30/2020 22:52	0	0	0
Kentucky	US	3/30/2020 22:52	2	0	0
Georgia	US	3/30/2020 22:52	1	0	0
Alabama	US	3/30/2020 22:52	3	0	0
North Carolina	US	3/30/2020 22:52	20	1	0
Illinois	US	3/30/2020 22:52	1	0	0
Georgia	US	3/30/2020 22:52	4	0	0
North Carolina	US	3/30/2020 22:52	5	0	0
North Dakota	US	3/30/2020 22:52	0	0	0
North Dakota	US	3/30/2020 22:52	29	0	0
Texas	US	3/30/2020 22:52	1	0	0
New Jersey	US	3/30/2020 22:52	178	2	0
Texas	US	3/30/2020 22:52	3	0	0
Wisconsin	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Alabama	US	3/30/2020 22:52	1	0	0
Iowa	US	3/30/2020 22:52	1	0	0
Kansas	US	3/30/2020 22:52	3	0	0
Kentucky	US	3/30/2020 22:52	1	0	0
Missouri	US	3/30/2020 22:52	0	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Ohio	US	3/30/2020 22:52	30	0	0
Pennsylvania	US	3/30/2020 22:52	49	2	0
California	US	3/30/2020 22:52	5	0	0
Idaho	US	3/30/2020 22:52	0	0	0
South Dakota	US	3/30/2020 22:52	1	0	0
Georgia	US	3/30/2020 22:52	5	0	0
