Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
Michigan	US	4/5/2020 23:06	1	0	0
New Jersey	US	4/5/2020 23:06	6187	189	0
South Carolina	US	4/5/2020 23:06	46	0	0
West Virginia	US	4/5/2020 23:06	54	0	0
Pennsylvania	US	4/5/2020 23:06	276	3	0
Massachusetts	US	4/5/2020 23:06	258	11	0
New Mexico	US	4/5/2020 23:06	246	7	0
Georgia	US	4/5/2020 23:06	3	0	0
Michigan	US	4/5/2020 23:06	58	1	0
North Carolina	US	4/5/2020 23:06	7	1	0
Texas	US	4/5/2020 23:06	384	11	0
Alabama	US	4/5/2020 23:06	5	0	0
Georgia	US	4/5/2020 23:06	40	1	0
Louisiana	US	4/5/2020 23:06	12	1	0
Minnesota	US	4/5/2020 23:06	1	0	0
Idaho	US	4/5/2020 23:06	2	0	0
Iowa	US	4/5/2020 23:06	12	0	0
Indiana	US	4/5/2020 23:06	3	0	0
North Carolina	US	4/5/2020 23:06	1	0	0
Idaho	US	4/5/2020 23:06	410	2	0
Pennsylvania	US	4/5/2020 23:06	5	0	0
Texas	US	4/5/2020 23:06	2	0	0
Virginia	US	4/5/2020 23:06	0	0	0
Georgia	US	4/5/2020 23:06	1	0	0
Tennessee	US	4/5/2020 23:06	3	0	0
Alabama	US	4/5/2020 23:06	10	0	0
Tennessee	US	4/5/2020 23:06	36	0	0
Minnesota	US	4/5/2020 23:06	15	0	0
Mississippi	US	4/5/2020 23:06	45	2	0
Missouri	US	4/5/2020 23:06	1	0	0
South Dakota	US	4/5/2020 23:06	1	0	0
Illinois	US	4/5/2020 23:06	3	0	0
Idaho	US	4/5/2020 23:06	2	0	0
Idaho	US	4/5/2020 23:06	6	0	0
Arkansas	US	4/5/2020 23:06	1	0	0
Illinois	US	4/5/2020 23:06	3	0	0
Indiana	US	4/5/2020 23:06	57	1	0
Iowa	US	4/5/2020 23:06	3	0	0
Kentucky	US	4/5/2020 23:06	12	1	0
Missouri	US	4/5/2020 23:06	75	1	0
Louisiana	US	4/5/2020 23:06	133	3	0
Virginia	US	4/5/2020 23:06	15	0	0
Colorado	US	4/5/2020 23:06	177	3	0
Kansas	US	4/5/2020 23:06	4	0	0
Kentucky	US	4/5/2020 23:06	4	1	0
Texas	US	4/5/2020 23:06	17	1	0
Utah	US	4/5/2020 23:06	10	0	0
Kentucky	US	4/5/2020 23:06	13	1	0
Kentucky	US	4/5/2020 23:06	7	0	0
Kentucky	US	4/5/2020 23:06	1	0	0
Florida	US	4/5/2020 23:06	7	0	0
Pennsylvania	US	4/5/2020 23:06	10	0	0
Arkansas	US	4/5/2020 23:06	4	0	0
Tennessee	US	4/5/2020 23:06	21	0	0
Michigan	US	4/5/2020 23:06	13	1	0
Texas	US	4/5/2020 23:06	144	1	0
Texas	US	4/5/2020 23:06	94	6	0
Kentucky	US	4/5/2020 23:06	1	0	0
Kentucky	US	4/5/2020 23:06	2	0	0
Iowa	US	4/5/2020 23:06	2	0	0
Florida	US	4/5/2020 23:06	79	0	0
Massachusetts	US	4/5/2020 23:06	659	8	0
Rhode Island	US	4/5/2020 23:06	24	0	0
Virginia	US	4/5/2020 23:06	1	0	0
Montana	US	4/5/2020 23:06	4	0	0
South Dakota	US	4/5/2020 23:06	3	0	0
Georgia	US	4/5/2020 23:06	6	0	0
New York	US	4/5/2020 23:06	71	5	0
Colorado	US	4/5/2020 23:06	50	2	0
Florida	US	4/5/2020 23:06	1886	40	0
Indiana	US	4/5/2020 23:06	5	0	0
Minnesota	US	4/5/2020 23:06	3	0	0
Ohio	US	4/5/2020 23:06	3	1	0
South Dakota	US	4/5/2020 23:06	9	0	0
Texas	US	4/5/2020 23:06	6	0	0
Wisconsin	US	4/5/2020 23:06	29	0	0
North Carolina	US	4/5/2020 23:06	24	1	0
Virginia	US	4/5/2020 23:06	1	0	0
Georgia	US	4/5/2020 23:06	16	1	0
Oklahoma	US	4/5/2020 23:06	3	0	0
Iowa	US	4/5/2020 23:06	5	0	0
Missouri	US	4/5/2020 23:06	8	0	0
Virginia	US	4/5/2020 23:06	0	0	0
Virginia	US	4/5/2020 23:06	4	0	0
Pennsylvania	US	4/5/2020 23:06	580	14	0
Virginia	US	4/5/2020 23:06	4	0	0
Nebraska	US	4/5/2020 23:06	17	1	0
Wisconsin	US	4/5/2020 23:06	2	1	0
Kentucky	US	4/5/2020 23:06	11	2	0
Georgia	US	4/5/2020 23:06	5	0	0
Alabama	US	4/5/2020 23:06	2	0	0
North Carolina	US	4/5/2020 23:06	31	1	0
Illinois	US	4/5/2020 23:06	3	0	0
Georgia	US	4/5/2020 23:06	9	0	0
North Carolina	US	4/5/2020 23:06	18	1	0
North Dakota	US	4/5/2020 23:06	2	0	0
North Dakota	US	4/5/2020 23:06	37	0	0
Texas	US	4/5/2020 23:06	2	0	0
New Jersey	US	4/5/2020 23:06	547	11	0
Texas	US	4/5/2020 23:06	4	0	0
Alabama	US	4/5/2020 23:06	1	0	0
Iowa	US	4/5/2020 23:06	1	0	0
Kansas	US	4/5/2020 23:06	8	0	0
Kentucky	US	4/5/2020 23:06	1	0	0
Missouri	US	4/5/2020 23:06	2	0	0
Ohio	US	4/5/2020 23:06	68	2	0
Pennsylvania	US	4/5/2020 23:06	87	2	0
California	US	4/5/2020 23:06	11	0	0
South Dakota	US	4/5/2020 23:06	0	0	0
Georgia	US	4/5/2020 23:06	11	0	0
North Carolina	US	4/5/2020 23:06	69	1	0
West Virginia	US	4/5/2020 23:06	5	0	0
Utah	US	4/5/2020 23:06	19	0	0
Louisiana	US	4/5/2020 23:06	647	19	0
Oklahoma	US	4/5/2020 23:06	4	0	0
California	US	4/5/2020 23:06	4	0	0
Louisiana	US	4/5/2020 23:06	139	3	0
Kentucky	US	4/5/2020 23:06	2	0	0
Louisiana	US	4/5/2020 23:06	10	0	0
Missouri	US	4/5/2020 23:06	1	0	0
North Carolina	US	4/5/2020 23:06	11	0	0
Texas	US	4/5/2020 23:06	3	0	0
Vermont	US	4/5/2020 23:06	6	0	0
Alabama	US	4/5/2020 23:06	23	0	0
Florida	US	4/5/2020 23:06	3	0	0
Georgia	US	4/5/2020 23:06	15	1	0
Illinois	US	4/5/2020 23:06	1	0	0
Michigan	US	4/5/2020 23:06	42	1	0
Mississippi	US	4/5/2020 23:06	4	0	0
South Carolina	US	4/5/2020 23:06	5	1	0
Texas	US	4/5/2020 23:06	11	0	0
Missouri	US	4/5/2020 23:06	18	0	0
Kentucky	US	4/5/2020 23:06	5	0	0
Wisconsin	US	4/5/2020 23:06	4	0	0
Maryland	US	4/5/2020 23:06	39	1	0
Idaho	US	4/5/2020 23:06	1	0	0
Pennsylvania	US	4/5/2020 23:06	7	0	0
Georgia	US	4/5/2020 23:06	9	0	0
Missouri	US	4/5/2020 23:06	21	1	0
New Jersey	US	4/5/2020 23:06	556	8	0
Pennsylvania	US	4/5/2020 23:06	1	0	0
Texas	US	4/5/2020 23:06	77	0	0
Texas	US	4/5/2020 23:06	1	0	0
Kentucky	US	4/5/2020 23:06	12	1	0
Tennessee	US	4/5/2020 23:06	5	0	0
Virginia	US	4/5/2020 23:06	2	0	0
Wyoming	US	4/5/2020 23:06	7	0	0
Oklahoma	US	4/5/2020 23:06	33	1	0
Georgia	US	4/5/2020 23:06	2	0	0
Tennessee	US	4/5/2020 23:06	6	0	0
Idaho	US	4/5/2020 23:06	99	1	0
Missouri	US	4/5/2020 23:06	16	0	0
New Jersey	US	4/5/2020 23:06	77	2	0
Montana	US	4/5/2020 23:06	1	0	0
Pennsylvania	US	4/5/2020 23:06	50	1	0
Utah	US	4/5/2020 23:06	1	0	0
Wyoming	US	4/5/2020 23:06	4	0	0
Idaho	US	4/5/2020 23:06	1	0	0
Minnesota	US	4/5/2020 23:06	8	0	0
Maryland	US	4/5/2020 23:06	4	0	0
Virginia	US	4/5/2020 23:06	1	0	0
Arkansas	US	4/5/2020 23:06	1	0	0
Georgia	US	4/5/2020 23:06	158	2	0
Illinois	US	4/5/2020 23:06	4	1	0
Indiana	US	4/5/2020 23:06	3	0	0
Iowa	US	4/5/2020 23:06	1	0	0
Kentucky	US	4/5/2020 23:06	2	0	0
Maryland	US	4/5/2020 23:06	142	8	0
Mississippi	US	4/5/2020 23:06	5	0	0
New Hampshire	US	4/5/2020 23:06	17	0	0
Ohio	US	4/5/2020 23:06	8	0	0
Tennessee	US	4/5/2020 23:06	7	0	0
Virginia	US	4/5/2020 23:06	1	0	0
Nevada	US	4/5/2020 23:06	10	0	0
Kentucky	US	4/5/2020 23:06	1	0	0
Missouri	US	4/5/2020 23:06	4	0	0
Oklahoma	US	4/5/2020 23:06	1	0	0
Tennessee	US	4/5/2020 23:06	3	0	0
North Carolina	US	4/5/2020 23:06	16	0	0
Minnesota	US	4/5/2020 23:06	10	0	0
Montana	US	4/5/2020 23:06	11	0	0
Indiana	US	4/5/2020 23:06	4	0	0
Michigan	US	4/5/2020 23:06	7	1	0
Minnesota	US	4/5/2020 23:06	1	0	0
Missouri	US	4/5/2020 23:06	22	1	0
Nebraska	US	4/5/2020 23:06	2	0	0
North Dakota	US	4/5/2020 23:06	54	1	0
Texas	US	4/5/2020 23:06	4	0	0
Idaho	US	4/5/2020 23:06	4	1	0
Texas	US	4/5/2020 23:06	11	1	0
North Carolina	US	4/5/2020 23:06	2	0	0
Louisiana	US	4/5/2020 23:06	9	1	0
North Carolina	US	4/5/2020 23:06	24	1	0
Georgia	US	4/5/2020 23:06	6	0	0
New Mexico	US	4/5/2020 23:06	1	0	0
New York	US	4/5/2020 23:06	10	0	0
New York	US	4/5/2020 23:06	8	0	0
Maryland	US	4/5/2020 23:06	36	1	0
Iowa	US	4/5/2020 23:06	12	0	0
Missouri	US	4/5/2020 23:06	5	0	0
Pennsylvania	US	4/5/2020 23:06	43	0	0
Iowa	US	4/5/2020 23:06	10	0	0
Colorado	US	4/5/2020 23:06	22	2	0
Alabama	US	4/5/2020 23:06	89	6	0
Texas	US	4/5/2020 23:06	11	0	0
Illinois	US	4/5/2020 23:06	55	0	0
Ohio	US	4/5/2020 23:06	5	0	0
Missouri	US	4/5/2020 23:06	4	0	0
Maryland	US	4/5/2020 23:06	111	2	0
Virginia	US	4/5/2020 23:06	4	0	0
South Dakota	US	4/5/2020 23:06	2	0	0
South Carolina	US	4/5/2020 23:06	274	2	0
Michigan	US	4/5/2020 23:06	7	0	0
Florida	US	4/5/2020 23:06	47	1	0
Virginia	US	4/5/2020 23:06	1	0	0
Virginia	US	4/5/2020 23:06	23	1	0
Georgia	US	4/5/2020 23:06	2	0	0
Georgia	US	4/5/2020 23:06	83	3	0
North Carolina	US	4/5/2020 23:06	21	0	0
Georgia	US	4/5/2020 23:06	2	0	0
Georgia	US	4/5/2020 23:06	3	0	0
Kansas	US	4/5/2020 23:06	3	0	0
New York	US	4/5/2020 23:06	18	1	0
New Mexico	US	4/5/2020 23:06	13	0	0
Tennessee	US	4/5/2020 23:06	13	0	0
Michigan	US	4/5/2020 23:06	8	1	0
Washington	US	4/5/2020 23:06	29	3	0
New York	US	4/5/2020 23:06	38	0	0
New York	US	4/5/2020 23:06	43	0	0
Alabama	US	4/5/2020 23:06	6	0	0
Georgia	US	4/5/2020 23:06	122	5	0
Kansas	US	4/5/2020 23:06	5	0	0
North Carolina	US	4/5/2020 23:06	11	1	0
Oklahoma	US	4/5/2020 23:06	12	0	0
South Carolina	US	4/5/2020 23:06	2	0	0
Texas	US	4/5/2020 23:06	6	0	0
Nebraska	US	4/5/2020 23:06	1	0	0
Virginia	US	4/5/2020 23:06	72	0	0
New Hampshire	US	4/5/2020 23:06	10	0	0
Pennsylvania	US	4/5/2020 23:06	269	2	0
South Carolina	US	4/5/2020 23:06	12	0	0
Tennessee	US	4/5/2020 23:06	6	0	0
South Carolina	US	4/5/2020 23:06	13	0	0
Virginia	US	4/5/2020 23:06	108	0	0
Mississippi	US	4/5/2020 23:06	15	2	0
Arkansas	US	4/5/2020 23:06	2	0	0
Alabama	US	4/5/2020 23:06	15	0	0
Michigan	US	4/5/2020 23:06	2	0	0
Wisconsin	US	4/5/2020 23:06	16	0	0
Minnesota	US	4/5/2020 23:06	4	1	0
Vermont	US	4/5/2020 23:06	271	4	0
Alabama	US	4/5/2020 23:06	5	0	0
Mississippi	US	4/5/2020 23:06	8	1	0
Oklahoma	US	4/5/2020 23:06	2	0	0
North Carolina	US	4/5/2020 23:06	1	0	0
Illinois	US	4/5/2020 23:06	20	2	0
Kentucky	US	4/5/2020 23:06	30	0	0
Missouri	US	4/5/2020 23:06	16	0	0
New Mexico	US	4/5/2020 23:06	18	0	0
Florida	US	4/5/2020 23:06	43	2	0
Oregon	US	4/5/2020 23:06	84	3	0
Louisiana	US	4/5/2020 23:06	23	2	0
Mississippi	US	4/5/2020 23:06	1	0	0
Tennessee	US	4/5/2020 23:06	2	0	0
Washington	US	4/5/2020 23:06	8	0	0
Michigan	US	4/5/2020 23:06	1	0	0
South Carolina	US	4/5/2020 23:06	54	1	0
Pennsylvania	US	4/5/2020 23:06	5	0	0
Arkansas	US	4/5/2020 23:06	27	0	0
Illinois	US	4/5/2020 23:06	2	0	0
Indiana	US	4/5/2020 23:06	66	4	0
Kentucky	US	4/5/2020 23:06	11	0	0
Missouri	US	4/5/2020 23:06	1	0	0
Nevada	US	4/5/2020 23:06	1519	41	0
Ohio	US	4/5/2020 23:06	8	0	0
South Dakota	US	4/5/2020 23:06	1	0	0
Washington	US	4/5/2020 23:06	137	8	0
Wisconsin	US	4/5/2020 23:06	6	0	0
Alabama	US	4/5/2020 23:06	8	0	0
Georgia	US	4/5/2020 23:06	62	8	0
Iowa	US	4/5/2020 23:06	1	0	0
Mississippi	US	4/5/2020 23:06	5	0	0
Virginia	US	4/5/2020 23:06	2	0	0
Oregon	US	4/5/2020 23:06	4	0	0
Alabama	US	4/5/2020 23:06	9	0	0
Florida	US	4/5/2020 23:06	79	6	0
Georgia	US	4/5/2020 23:06	7	0	0
Indiana	US	4/5/2020 23:06	4	0	0
Iowa	US	4/5/2020 23:06	2	0	0
Kansas	US	4/5/2020 23:06	1	0	0
Minnesota	US	4/5/2020 23:06	13	0	0
Mississippi	US	4/5/2020 23:06	7	0	0
Missouri	US	4/5/2020 23:06	32	0	0
North Carolina	US	4/5/2020 23:06	3	0	0
South Dakota	US	4/5/2020 23:06	3	0	0
Tennessee	US	4/5/2020 23:06	1	0	0
Texas	US	4/5/2020 23:06	3	0	0
Georgia	US	4/5/2020 23:06	238	9	0
Iowa	US	4/5/2020 23:06	4	0	0
Colorado	US	4/5/2020 23:06	6	0	0
Pennsylvania	US	4/5/2020 23:06	7	0	0
Minnesota	US	4/5/2020 23:06	2	0	0
Alabama	US	4/5/2020 23:06	7	0	0
Arkansas	US	4/5/2020 23:06	64	2	0
Ohio	US	4/5/2020 23:06	21	1	0
Arkansas	US	4/5/2020 23:06	5	0	0
North Carolina	US	4/5/2020 23:06	16	0	0
Oklahoma	US	4/5/2020 23:06	171	11	0
Georgia	US	4/5/2020 23:06	2	0	0
Illinois	US	4/5/2020 23:06	10	0	0
Indiana	US	4/5/2020 23:06	4	0	0
Iowa	US	4/5/2020 23:06	16	0	0
Kentucky	US	4/5/2020 23:06	1	0	0
Michigan	US	4/5/2020 23:06	55	1	0
Missouri	US	4/5/2020 23:06	7	0	0
New York	US	4/5/2020 23:06	33	0	0
Ohio	US	4/5/2020 23:06	8	0	0
Pennsylvania	US	4/5/2020 23:06	1	0	0
Kansas	US	4/5/2020 23:06	1	0	0
Mississippi	US	4/5/2020 23:06	28	1	0
Georgia	US	4/5/2020 23:06	456	23	0
Arizona	US	4/5/2020 23:06	8	0	0
Tennessee	US	4/5/2020 23:06	1	0	0
Arizona	US	4/5/2020 23:06	238	10	0
South Dakota	US	4/5/2020 23:06	10	0	0
Alabama	US	4/5/2020 23:06	7	0	0
Georgia	US	4/5/2020 23:06	15	0	0
Tennessee	US	4/5/2020 23:06	5	0	0
Kansas	US	4/5/2020 23:06	24	1	0
Alabama	US	4/5/2020 23:06	6	0	0
Missouri	US	4/5/2020 23:06	28	1	0
Nebraska	US	4/5/2020 23:06	2	0	0
South Carolina	US	4/5/2020 23:06	8	0	0
Florida	US	4/5/2020 23:06	231	2	0
Texas	US	4/5/2020 23:06	287	3	0
Virginia	US	4/5/2020 23:06	0	0	0
Texas	US	4/5/2020 23:06	2	0	0
Georgia	US	4/5/2020 23:06	50	3	0
Arkansas	US	4/5/2020 23:06	1	0	0
Florida	US	4/5/2020 23:06	13	0	0
Georgia	US	4/5/2020 23:06	36	0	0
New York	US	4/5/2020 23:06	69	3	0
Oregon	US	4/5/2020 23:06	6	0	0
Pennsylvania	US	4/5/2020 23:06	22	0	0
Washington	US	4/5/2020 23:06	1	0	0
Wisconsin	US	4/5/2020 23:06	19	0	0
Ohio	US	4/5/2020 23:06	42	5	0
North Carolina	US	4/5/2020 23:06	8	0	0
California	US	4/5/2020 23:06	2	0	0
Texas	US	4/5/2020 23:06	21	2	0
Oklahoma	US	4/5/2020 23:06	39	0	0
Texas	US	4/5/2020 23:06	2	0	0
Louisiana	US	4/5/2020 23:06	5	1	0
Alabama	US	4/5/2020 23:06	2	0	0
California	US	4/5/2020 23:06	386	6	0
Wyoming	US	4/5/2020 23:06	3	0	0
Arkansas	US	4/5/2020 23:06	1	1	0
Georgia	US	4/5/2020 23:06	1	0	0
Illinois	US	4/5/2020 23:06	8034	186	0
Missouri	US	4/5/2020 23:06	2	0	0
New Hampshire	US	4/5/2020 23:06	1	0	0
Alabama	US	4/5/2020 23:06	7	0	0
Mississippi	US	4/5/2020 23:06	16	0	0
New York	US	4/5/2020 23:06	14	0	0
Texas	US	4/5/2020 23:06	5	0	0
Ohio	US	4/5/2020 23:06	9	0	0
Colorado	US	4/5/2020 23:06	3	0	0
Oklahoma	US	4/5/2020 23:06	4	0	0
Minnesota	US	4/5/2020 23:06	5	0	0
Alabama	US	4/5/2020 23:06	4	0	0
Mississippi	US	4/5/2020 23:06	6	0	0
Virginia	US	4/5/2020 23:06	1	0	0
Georgia	US	4/5/2020 23:06	67	2	0
Kansas	US	4/5/2020 23:06	1	0	0
Washington	US	4/5/2020 23:06	18	0	0
Oklahoma	US	4/5/2020 23:06	3	0	0
Arkansas	US	4/5/2020 23:06	18	0	0
Texas	US	4/5/2020 23:06	2	0	0
North Carolina	US	4/5/2020 23:06	15	0	0
Arkansas	US	4/5/2020 23:06	1	0	0
Georgia	US	4/5/2020 23:06	1	0	0
Illinois	US	4/5/2020 23:06	3	0	0
Indiana	US	4/5/2020 23:06	5	0	0
Iowa	US	4/5/2020 23:06	4	0	0
Kansas	US	4/5/2020 23:06	6	1	0
Michigan	US	4/5/2020 23:06	1	0	0
Missouri	US	4/5/2020 23:06	2	0	0
Ohio	US	4/5/2020 23:06	9	0	0
Pennsylvania	US	4/5/2020 23:06	7	0	0
Wisconsin	US	4/5/2020 23:06	2	0	0
Oklahoma	US	4/5/2020 23:06	44	1	0
Alabama	US	4/5/2020 23:06	2	0	0
Georgia	US	4/5/2020 23:06	28	0	0
Arkansas	US	4/5/2020 23:06	50	0	0
Kentucky	US	4/5/2020 23:06	1	0	0
Oregon	US	4/5/2020 23:06	1	0	0
Arkansas	US	4/5/2020 23:06	5	0	0
Minnesota	US	4/5/2020 23:06	6	0	0
Colorado	US	4/5/2020 23:06	1	1	0
Alabama	US	4/5/2020 23:06	15	1	0
Virginia	US	4/5/2020 23:06	8	0	0
Illinois	US	4/5/2020 23:06	1	0	0
Kentucky	US	4/5/2020 23:06	1	0	0
Maine	US	4/5/2020 23:06	238	5	0
New Jersey	US	4/5/2020 23:06	54	2	0
North Carolina	US	4/5/2020 23:06	45	0	0
Pennsylvania	US	4/5/2020 23:06	58	2	0
Tennessee	US	4/5/2020 23:06	26	0	0
Virginia	US	4/5/2020 23:06	2	0	0
Nebraska	US	4/5/2020 23:06	2	0	0
North Carolina	US	4/5/2020 23:06	2	0	0
New Mexico	US	4/5/2020 23:06	6	0	0
Colorado	US	4/5/2020 23:06	2	0	0
Idaho	US	4/5/2020 23:06	2	0	0
Oklahoma	US	4/5/2020 23:06	5	0	0
Ohio	US	4/5/2020 23:06	826	14	0
Georgia	US	4/5/2020 23:06	1	1	0
Minnesota	US	4/5/2020 23:06	63	2	0
Alabama	US	4/5/2020 23:06	2	0	0
