Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
Ohio	US	4/9/2020 23:02	23	1	0
South Carolina	US	4/9/2020 23:02	2	0	0
California	US	4/9/2020 23:02	1	0	0
California	US	4/9/2020 23:02	3	0	0
Virginia	US	4/9/2020 23:02	8	0	0
Virginia	US	4/9/2020 23:02	9	0	0
Mississippi	US	4/9/2020 23:02	10	1	0
Alaska	US	4/9/2020 23:02	109	4	0
Kansas	US	4/9/2020 23:02	0	0	0
Kentucky	US	4/9/2020 23:02	3	1	0
South Carolina	US	4/9/2020 23:02	96	5	0
Tennessee	US	4/9/2020 23:02	11	1	0
Texas	US	4/9/2020 23:02	2	0	0
Texas	US	4/9/2020 23:02	10	0	0
Maine	US	4/9/2020 23:02	24	0	0
Texas	US	4/9/2020 23:02	15	0	0
Maryland	US	4/9/2020 23:02	505	12	0
Minnesota	US	4/9/2020 23:02	53	0	0
North Carolina	US	4/9/2020 23:02	9	0	0
Nebraska	US	4/9/2020 23:02	1	0	0
Michigan	US	4/9/2020 23:02	6	0	0
Arizona	US	4/9/2020 23:02	52	0	0
Iowa	US	4/9/2020 23:02	1	1	0
Georgia	US	4/9/2020 23:02	7	0	0
Virginia	US	4/9/2020 23:02	4	0	0
Texas	US	4/9/2020 23:02	2	0	0
Colorado	US	4/9/2020 23:02	764	19	0
Colorado	US	4/9/2020 23:02	6	0	0
Michigan	US	4/9/2020 23:02	4	0	0
Arkansas	US	4/9/2020 23:02	2	0	0
Virginia	US	4/9/2020 23:02	280	2	0
Pennsylvania	US	4/9/2020 23:02	20	0	0
Maine	US	4/9/2020 23:02	2	0	0
Louisiana	US	4/9/2020 23:02	370	17	0
North Carolina	US	4/9/2020 23:02	3	0	0
Ohio	US	4/9/2020 23:02	4	0	0
Wisconsin	US	4/9/2020 23:02	1	0	0
Arkansas	US	4/9/2020 23:02	8	0	0
Ohio	US	4/9/2020 23:02	19	0	0
Washington	US	4/9/2020 23:02	4	0	0
Louisiana	US	4/9/2020 23:02	94	0	0
Texas	US	4/9/2020 23:02	5	0	0
Kansas	US	4/9/2020 23:02	2	0	0
Missouri	US	4/9/2020 23:02	1	0	0
Ohio	US	4/9/2020 23:02	3	1	0
Georgia	US	4/9/2020 23:02	4	0	0
New Jersey	US	4/9/2020 23:02	191	4	0
Oklahoma	US	4/9/2020 23:02	1	0	0
Mississippi	US	4/9/2020 23:02	17	0	0
Iowa	US	4/9/2020 23:02	1	0	0
Ohio	US	4/9/2020 23:02	8	0	0
Virginia	US	4/9/2020 23:02	13	0	0
South Dakota	US	4/9/2020 23:02	1	0	0
Texas	US	4/9/2020 23:02	7	0	0
Alabama	US	4/9/2020 23:02	15	1	0
Louisiana	US	4/9/2020 23:02	56	1	0
Colorado	US	4/9/2020 23:02	9	0	0
Georgia	US	4/9/2020 23:02	13	0	0
Florida	US	4/9/2020 23:02	16	2	0
Georgia	US	4/9/2020 23:02	11	2	0
Alabama	US	4/9/2020 23:02	56	1	0
Georgia	US	4/9/2020 23:02	30	1	0
Kentucky	US	4/9/2020 23:02	1	0	0
Maryland	US	4/9/2020 23:02	979	16	0
Maryland	US	4/9/2020 23:02	638	12	0
South Carolina	US	4/9/2020 23:02	6	0	0
Texas	US	4/9/2020 23:02	1	0	0
Georgia	US	4/9/2020 23:02	4	0	0
Idaho	US	4/9/2020 23:02	5	0	0
Kansas	US	4/9/2020 23:02	1	0	0
Alabama	US	4/9/2020 23:02	4	0	0
West Virginia	US	4/9/2020 23:02	5	0	0
North Dakota	US	4/9/2020 23:02	2	0	0
Massachusetts	US	4/9/2020 23:02	444	11	0
South Carolina	US	4/9/2020 23:02	4	0	0
Kentucky	US	4/9/2020 23:02	1	0	0
Wisconsin	US	4/9/2020 23:02	5	0	0
Georgia	US	4/9/2020 23:02	46	3	0
Michigan	US	4/9/2020 23:02	7	0	0
Missouri	US	4/9/2020 23:02	2	0	0
Indiana	US	4/9/2020 23:02	83	4	0
Kansas	US	4/9/2020 23:02	4	0	0
Georgia	US	4/9/2020 23:02	196	12	0
Texas	US	4/9/2020 23:02	18	1	0
Missouri	US	4/9/2020 23:02	4	0	0
Kentucky	US	4/9/2020 23:02	1	0	0
Virginia	US	4/9/2020 23:02	0	0	0
Arkansas	US	4/9/2020 23:02	4	0	0
Florida	US	4/9/2020 23:02	30	1	0
Michigan	US	4/9/2020 23:02	42	0	0
Wisconsin	US	4/9/2020 23:02	3	0	0
South Dakota	US	4/9/2020 23:02	21	2	0
North Carolina	US	4/9/2020 23:02	11	0	0
South Carolina	US	4/9/2020 23:02	184	5	0
Louisiana	US	4/9/2020 23:02	26	1	0
Oklahoma	US	4/9/2020 23:02	1	0	0
Pennsylvania	US	4/9/2020 23:02	129	13	0
Montana	US	4/9/2020 23:02	1	0	0
Oklahoma	US	4/9/2020 23:02	1	0	0
Pennsylvania	US	4/9/2020 23:02	4	0	0
Tennessee	US	4/9/2020 23:02	14	0	0
Virginia	US	4/9/2020 23:02	12	0	0
Texas	US	4/9/2020 23:02	1	0	0
New Hampshire	US	4/9/2020 23:02	21	0	0
Texas	US	4/9/2020 23:02	84	3	0
Ohio	US	4/9/2020 23:02	36	1	0
Minnesota	US	4/9/2020 23:02	5	0	0
Georgia	US	4/9/2020 23:02	6	0	0
Vermont	US	4/9/2020 23:02	31	1	0
Arkansas	US	4/9/2020 23:02	47	0	0
Indiana	US	4/9/2020 23:02	0	0	0
Iowa	US	4/9/2020 23:02	15	1	0
Minnesota	US	4/9/2020 23:02	1	0	0
Mississippi	US	4/9/2020 23:02	5	0	0
Missouri	US	4/9/2020 23:02	3	0	0
Oregon	US	4/9/2020 23:02	21	1	0
Tennessee	US	4/9/2020 23:02	4	0	0
Washington	US	4/9/2020 23:02	215	25	0
Michigan	US	4/9/2020 23:02	0	0	0
New Jersey	US	4/9/2020 23:02	8343	345	0
South Carolina	US	4/9/2020 23:02	61	0	0
West Virginia	US	4/9/2020 23:02	82	0	0
Pennsylvania	US	4/9/2020 23:02	616	12	0
Massachusetts	US	4/9/2020 23:02	304	18	0
New Mexico	US	4/9/2020 23:02	325	11	0
Georgia	US	4/9/2020 23:02	4	0	0
Michigan	US	4/9/2020 23:02	80	2	0
North Carolina	US	4/9/2020 23:02	11	1	0
Alaska	US	4/9/2020 23:02	1	0	0
Texas	US	4/9/2020 23:02	554	20	0
Alabama	US	4/9/2020 23:02	9	0	0
Georgia	US	4/9/2020 23:02	53	1	0
Louisiana	US	4/9/2020 23:02	24	1	0
Minnesota	US	4/9/2020 23:02	1	0	0
Idaho	US	4/9/2020 23:02	2	0	0
Iowa	US	4/9/2020 23:02	21	0	0
Indiana	US	4/9/2020 23:02	4	0	0
North Carolina	US	4/9/2020 23:02	1	0	0
Idaho	US	4/9/2020 23:02	428	5	0
Pennsylvania	US	4/9/2020 23:02	6	0	0
Texas	US	4/9/2020 23:02	4	0	0
Virginia	US	4/9/2020 23:02	0	0	0
Georgia	US	4/9/2020 23:02	1	0	0
Tennessee	US	4/9/2020 23:02	3	0	0
Alabama	US	4/9/2020 23:02	11	0	0
Tennessee	US	4/9/2020 23:02	44	3	0
Minnesota	US	4/9/2020 23:02	22	0	0
Mississippi	US	4/9/2020 23:02	57	3	0
Missouri	US	4/9/2020 23:02	2	0	0
South Dakota	US	4/9/2020 23:02	3	0	0
Illinois	US	4/9/2020 23:02	3	0	0
Idaho	US	4/9/2020 23:02	3	0	0
Idaho	US	4/9/2020 23:02	7	0	0
Arkansas	US	4/9/2020 23:02	3	0	0
Illinois	US	4/9/2020 23:02	7	1	0
Indiana	US	4/9/2020 23:02	84	2	0
Iowa	US	4/9/2020 23:02	4	0	0
Kentucky	US	4/9/2020 23:02	23	1	0
Missouri	US	4/9/2020 23:02	78	1	0
West Virginia	US	4/9/2020 23:02	1	0	0
Louisiana	US	4/9/2020 23:02	171	7	0
Virginia	US	4/9/2020 23:02	18	0	0
Colorado	US	4/9/2020 23:02	207	3	0
Kansas	US	4/9/2020 23:02	7	1	0
Kentucky	US	4/9/2020 23:02	4	1	0
Texas	US	4/9/2020 23:02	23	1	0
North Dakota	US	4/9/2020 23:02	1	0	0
Utah	US	4/9/2020 23:02	12	0	0
Kentucky	US	4/9/2020 23:02	17	2	0
Kentucky	US	4/9/2020 23:02	9	0	0
Kentucky	US	4/9/2020 23:02	1	0	0
Florida	US	4/9/2020 23:02	20	0	0
Pennsylvania	US	4/9/2020 23:02	15	0	0
Arkansas	US	4/9/2020 23:02	6	0	0
Tennessee	US	4/9/2020 23:02	28	0	0
Michigan	US	4/9/2020 23:02	24	1	0
Georgia	US	4/9/2020 23:02	6	1	0
West Virginia	US	4/9/2020 23:02	1	0	0
Texas	US	4/9/2020 23:02	184	1	0
Texas	US	4/9/2020 23:02	108	8	0
Kentucky	US	4/9/2020 23:02	1	0	0
Kentucky	US	4/9/2020 23:02	3	0	0
Iowa	US	4/9/2020 23:02	2	0	0
Florida	US	4/9/2020 23:02	106	2	0
Massachusetts	US	4/9/2020 23:02	994	23	0
Rhode Island	US	4/9/2020 23:02	31	0	0
Virginia	US	4/9/2020 23:02	1	0	0
Montana	US	4/9/2020 23:02	4	0	0
West Virginia	US	4/9/2020 23:02	2	0	0
South Dakota	US	4/9/2020 23:02	6	0	0
Georgia	US	4/9/2020 23:02	16	1	0
New York	US	4/9/2020 23:02	105	6	0
Colorado	US	4/9/2020 23:02	52	2	0
Florida	US	4/9/2020 23:02	2454	66	0
Indiana	US	4/9/2020 23:02	9	1	0
Minnesota	US	4/9/2020 23:02	7	0	0
Ohio	US	4/9/2020 23:02	4	1	0
South Dakota	US	4/9/2020 23:02	14	0	0
Texas	US	4/9/2020 23:02	8	0	0
Wisconsin	US	4/9/2020 23:02	50	0	0
North Carolina	US	4/9/2020 23:02	29	1	0
Virginia	US	4/9/2020 23:02	1	0	0
Georgia	US	4/9/2020 23:02	25	2	0
Oklahoma	US	4/9/2020 23:02	3	0	0
Iowa	US	4/9/2020 23:02	6	0	0
Missouri	US	4/9/2020 23:02	16	0	0
Virginia	US	4/9/2020 23:02	1	0	0
Virginia	US	4/9/2020 23:02	9	0	0
Pennsylvania	US	4/9/2020 23:02	931	25	0
Iowa	US	4/9/2020 23:02	1	0	0
Virginia	US	4/9/2020 23:02	4	0	0
Nebraska	US	4/9/2020 23:02	31	1	0
Wisconsin	US	4/9/2020 23:02	2	1	0
Kentucky	US	4/9/2020 23:02	14	2	0
Georgia	US	4/9/2020 23:02	14	0	0
Alabama	US	4/9/2020 23:02	3	0	0
North Carolina	US	4/9/2020 23:02	37	1	0
Illinois	US	4/9/2020 23:02	4	0	0
Georgia	US	4/9/2020 23:02	20	0	0
North Carolina	US	4/9/2020 23:02	42	2	0
North Dakota	US	4/9/2020 23:02	2	0	0
North Dakota	US	4/9/2020 23:02	46	0	0
Texas	US	4/9/2020 23:02	5	0	0
New Jersey	US	4/9/2020 23:02	883	21	0
Texas	US	4/9/2020 23:02	5	0	0
Nebraska	US	4/9/2020 23:02	1	0	0
Alabama	US	4/9/2020 23:02	3	0	0
Iowa	US	4/9/2020 23:02	1	0	0
Kansas	US	4/9/2020 23:02	8	0	0
Kentucky	US	4/9/2020 23:02	2	0	0
Missouri	US	4/9/2020 23:02	5	0	0
Ohio	US	4/9/2020 23:02	108	2	0
Pennsylvania	US	4/9/2020 23:02	113	2	0
California	US	4/9/2020 23:02	13	0	0
South Dakota	US	4/9/2020 23:02	0	0	0
Georgia	US	4/9/2020 23:02	23	0	0
North Carolina	US	4/9/2020 23:02	88	1	0
West Virginia	US	4/9/2020 23:02	17	0	0
Utah	US	4/9/2020 23:02	29	0	0
Louisiana	US	4/9/2020 23:02	906	26	0
Oklahoma	US	4/9/2020 23:02	6	0	0
California	US	4/9/2020 23:02	5	0	0
Louisiana	US	4/9/2020 23:02	209	4	0
Kentucky	US	4/9/2020 23:02	5	0	0
Louisiana	US	4/9/2020 23:02	18	0	0
Missouri	US	4/9/2020 23:02	1	0	0
North Carolina	US	4/9/2020 23:02	12	0	0
Texas	US	4/9/2020 23:02	5	0	0
Vermont	US	4/9/2020 23:02	8	0	0
Alabama	US	4/9/2020 23:02	53	0	0
Florida	US	4/9/2020 23:02	4	0	0
Georgia	US	4/9/2020 23:02	35	2	0
Illinois	US	4/9/2020 23:02	1	0	0
Michigan	US	4/9/2020 23:02	57	1	0
Mississippi	US	4/9/2020 23:02	13	0	0
South Carolina	US	4/9/2020 23:02	6	1	0
Texas	US	4/9/2020 23:02	13	0	0
Texas	US	4/9/2020 23:02	1	0	0
Missouri	US	4/9/2020 23:02	20	1	0
Kentucky	US	4/9/2020 23:02	8	1	0
Wisconsin	US	4/9/2020 23:02	4	0	0
Maryland	US	4/9/2020 23:02	66	1	0
Idaho	US	4/9/2020 23:02	1	0	0
Pennsylvania	US	4/9/2020 23:02	10	1	0
Georgia	US	4/9/2020 23:02	19	0	0
Missouri	US	4/9/2020 23:02	25	1	0
New Jersey	US	4/9/2020 23:02	990	23	0
Louisiana	US	4/9/2020 23:02	1	0	0
Pennsylvania	US	4/9/2020 23:02	1	0	0
Texas	US	4/9/2020 23:02	118	1	0
Texas	US	4/9/2020 23:02	3	0	0
Kentucky	US	4/9/2020 23:02	29	3	0
Tennessee	US	4/9/2020 23:02	9	0	0
Virginia	US	4/9/2020 23:02	4	0	0
Wyoming	US	4/9/2020 23:02	9	0	0
Oklahoma	US	4/9/2020 23:02	48	1	0
Georgia	US	4/9/2020 23:02	4	0	0
Tennessee	US	4/9/2020 23:02	7	0	0
Idaho	US	4/9/2020 23:02	121	3	0
Missouri	US	4/9/2020 23:02	23	1	0
New Jersey	US	4/9/2020 23:02	109	3	0
Montana	US	4/9/2020 23:02	3	0	0
Pennsylvania	US	4/9/2020 23:02	83	2	0
Utah	US	4/9/2020 23:02	2	0	0
Wyoming	US	4/9/2020 23:02	4	0	0
Idaho	US	4/9/2020 23:02	1	0	0
Minnesota	US	4/9/2020 23:02	15	0	0
Maryland	US	4/9/2020 23:02	12	0	0
Virginia	US	4/9/2020 23:02	4	0	0
Arkansas	US	4/9/2020 23:02	2	0	0
Georgia	US	4/9/2020 23:02	183	4	0
Illinois	US	4/9/2020 23:02	5	1	0
Indiana	US	4/9/2020 23:02	3	0	0
Iowa	US	4/9/2020 23:02	1	0	0
Kentucky	US	4/9/2020 23:02	2	0	0
Maryland	US	4/9/2020 23:02	203	18	0
Mississippi	US	4/9/2020 23:02	7	0	0
New Hampshire	US	4/9/2020 23:02	23	0	0
Ohio	US	4/9/2020 23:02	9	0	0
Tennessee	US	4/9/2020 23:02	10	0	0
Virginia	US	4/9/2020 23:02	3	0	0
Nevada	US	4/9/2020 23:02	14	0	0
Kentucky	US	4/9/2020 23:02	1	0	0
Missouri	US	4/9/2020 23:02	3	1	0
Oklahoma	US	4/9/2020 23:02	1	0	0
Tennessee	US	4/9/2020 23:02	3	0	0
North Carolina	US	4/9/2020 23:02	20	1	0
Minnesota	US	4/9/2020 23:02	10	0	0
Montana	US	4/9/2020 23:02	12	0	0
Indiana	US	4/9/2020 23:02	16	1	0
Michigan	US	4/9/2020 23:02	10	1	0
Minnesota	US	4/9/2020 23:02	3	0	0
Missouri	US	4/9/2020 23:02	26	1	0
Nebraska	US	4/9/2020 23:02	3	0	0
North Dakota	US	4/9/2020 23:02	83	1	0
Texas	US	4/9/2020 23:02	4	0	0
Idaho	US	4/9/2020 23:02	5	1	0
Texas	US	4/9/2020 23:02	11	1	0
North Carolina	US	4/9/2020 23:02	2	0	0
Louisiana	US	4/9/2020 23:02	17	1	0
North Carolina	US	4/9/2020 23:02	29	1	0
Georgia	US	4/9/2020 23:02	9	0	0
New Mexico	US	4/9/2020 23:02	1	0	0
New York	US	4/9/2020 23:02	17	0	0
New York	US	4/9/2020 23:02	16	1	0
Maryland	US	4/9/2020 23:02	54	1	0
Iowa	US	4/9/2020 23:02	19	0	0
Missouri	US	4/9/2020 23:02	8	0	0
Pennsylvania	US	4/9/2020 23:02	59	0	0
Iowa	US	4/9/2020 23:02	13	0	0
Colorado	US	4/9/2020 23:02	23	2	0
Alabama	US	4/9/2020 23:02	151	8	0
Texas	US	4/9/2020 23:02	22	0	0
Illinois	US	4/9/2020 23:02	69	1	0
Ohio	US	4/9/2020 23:02	5	0	0
Missouri	US	4/9/2020 23:02	4	0	0
Maryland	US	4/9/2020 23:02	180	3	0
Virginia	US	4/9/2020 23:02	5	0	0
South Dakota	US	4/9/2020 23:02	2	0	0
South Carolina	US	4/9/2020 23:02	313	1	0
Michigan	US	4/9/2020 23:02	9	0	0
Florida	US	4/9/2020 23:02	79	1	0
Virginia	US	4/9/2020 23:02	1	0	0
Virginia	US	4/9/2020 23:02	27	1	0
Georgia	US	4/9/2020 23:02	2	0	0
Georgia	US	4/9/2020 23:02	131	4	0
North Carolina	US	4/9/2020 23:02	26	0	0
Georgia	US	4/9/2020 23:02	2	0	0
Georgia	US	4/9/2020 23:02	5	1	0
Kansas	US	4/9/2020 23:02	3	0	0
New York	US	4/9/2020 23:02	22	2	0
New Mexico	US	4/9/2020 23:02	16	0	0
Tennessee	US	4/9/2020 23:02	15	0	0
Michigan	US	4/9/2020 23:02	10	1	0
Washington	US	4/9/2020 23:02	43	3	0
New York	US	4/9/2020 23:02	59	1	0
New York	US	4/9/2020 23:02	55	0	0
Alabama	US	4/9/2020 23:02	7	0	0
Georgia	US	4/9/2020 23:02	159	6	0
Kansas	US	4/9/2020 23:02	5	0	0
North Carolina	US	4/9/2020 23:02	11	1	0
Oklahoma	US	4/9/2020 23:02	17	1	0
South Carolina	US	4/9/2020 23:02	5	0	0
Texas	US	4/9/2020 23:02	6	0	0
Nebraska	US	4/9/2020 23:02	1	0	0
Virginia	US	4/9/2020 23:02	101	0	0
New Hampshire	US	4/9/2020 23:02	14	0	0
Pennsylvania	US	4/9/2020 23:02	425	7	0
South Carolina	US	4/9/2020 23:02	16	0	0
Tennessee	US	4/9/2020 23:02	6	0	0
South Carolina	US	4/9/2020 23:02	21	0	0
Virginia	US	4/9/2020 23:02	158	0	0
Nebraska	US	4/9/2020 23:02	1	0	0
Iowa	US	4/9/2020 23:02	2	0	0
Mississippi	US	4/9/2020 23:02	20	2	0
Arkansas	US	4/9/2020 23:02	4	0	0
Alabama	US	4/9/2020 23:02	25	0	0
Michigan	US	4/9/2020 23:02	1	0	0
Wisconsin	US	4/9/2020 23:02	17	0	0
Minnesota	US	4/9/2020 23:02	5	1	0
Vermont	US	4/9/2020 23:02	336	15	0
Alabama	US	4/9/2020 23:02	6	0	0
Mississippi	US	4/9/2020 23:02	9	1	0
Oklahoma	US	4/9/2020 23:02	2	0	0
North Carolina	US	4/9/2020 23:02	2	0	0
Illinois	US	4/9/2020 23:02	23	3	0
Kentucky	US	4/9/2020 23:02	45	3	0
Missouri	US	4/9/2020 23:02	17	0	0
New Mexico	US	4/9/2020 23:02	16	0	0
Florida	US	4/9/2020 23:02	57	5	0
Oregon	US	4/9/2020 23:02	109	3	0
Louisiana	US	4/9/2020 23:02	38	2	0
Mississippi	US	4/9/2020 23:02	3	0	0
Tennessee	US	4/9/2020 23:02	2	0	0
Washington	US	4/9/2020 23:02	10	0	0
Michigan	US	4/9/2020 23:02	2	0	0
South Carolina	US	4/9/2020 23:02	75	3	0
Pennsylvania	US	4/9/2020 23:02	8	0	0
Arkansas	US	4/9/2020 23:02	27	0	0
Illinois	US	4/9/2020 23:02	3	0	0
Indiana	US	4/9/2020 23:02	96	7	0
Kentucky	US	4/9/2020 23:02	11	0	0
Missouri	US	4/9/2020 23:02	1	0	0
Nevada	US	4/9/2020 23:02	2009	71	0
Ohio	US	4/9/2020 23:02	14	0	0
South Dakota	US	4/9/2020 23:02	1	0	0
Washington	US	4/9/2020 23:02	206	14	0
Wisconsin	US	4/9/2020 23:02	7	0	0
Alabama	US	4/9/2020 23:02	12	0	0
Georgia	US	4/9/2020 23:02	81	9	0
Iowa	US	4/9/2020 23:02	1	0	0
Mississippi	US	4/9/2020 23:02	12	1	0
Virginia	US	4/9/2020 23:02	3	0	0
Oregon	US	4/9/2020 23:02	5	0	0
Alabama	US	4/9/2020 23:02	11	0	0
Arkansas	US	4/9/2020 23:02	1	0	0
Florida	US	4/9/2020 23:02	103	7	0
Georgia	US	4/9/2020 23:02	14	1	0
Indiana	US	4/9/2020 23:02	12	0	0
Iowa	US	4/9/2020 23:02	2	0	0
Kansas	US	4/9/2020 23:02	1	0	0
Minnesota	US	4/9/2020 23:02	23	0	0
Mississippi	US	4/9/2020 23:02	14	0	0
Missouri	US	4/9/2020 23:02	37	1	0
North Carolina	US	4/9/2020 23:02	4	0	0
South Dakota	US	4/9/2020 23:02	6	0	0
Tennessee	US	4/9/2020 23:02	2	0	0
Texas	US	4/9/2020 23:02	1	0	0
Georgia	US	4/9/2020 23:02	297	11	0
Iowa	US	4/9/2020 23:02	5	0	0
Colorado	US	4/9/2020 23:02	7	0	0
Pennsylvania	US	4/9/2020 23:02	7	0	0
Minnesota	US	4/9/2020 23:02	2	0	0
Alabama	US	4/9/2020 23:02	12	0	0
Arkansas	US	4/9/2020 23:02	69	4	0
Ohio	US	4/9/2020 23:02	33	1	0
Arkansas	US	4/9/2020 23:02	8	0	0
North Carolina	US	4/9/2020 23:02	27	0	0
Oklahoma	US	4/9/2020 23:02	231	14	0
Georgia	US	4/9/2020 23:02	3	0	0
Illinois	US	4/9/2020 23:02	13	0	0
Indiana	US	4/9/2020 23:02	10	1	0
Iowa	US	4/9/2020 23:02	21	0	0
Kentucky	US	4/9/2020 23:02	1	0	0
Michigan	US	4/9/2020 23:02	85	1	0
Missouri	US	4/9/2020 23:02	11	0	0
New York	US	4/9/2020 23:02	40	0	0
Ohio	US	4/9/2020 23:02	12	1	0
Pennsylvania	US	4/9/2020 23:02	4	0	0
Kansas	US	4/9/2020 23:02	3	0	0
Mississippi	US	4/9/2020 23:02	35	1	0
Georgia	US	4/9/2020 23:02	629	29	0
Arizona	US	4/9/2020 23:02	11	0	0
Tennessee	US	4/9/2020 23:02	3	0	0
Arizona	US	4/9/2020 23:02	210	15	0
South Dakota	US	4/9/2020 23:02	12	0	0
Alabama	US	4/9/2020 23:02	13	0	0
Georgia	US	4/9/2020 23:02	48	2	0
Tennessee	US	4/9/2020 23:02	10	0	0
Kansas	US	4/9/2020 23:02	36	1	0
Alabama	US	4/9/2020 23:02	7	1	0
Missouri	US	4/9/2020 23:02	35	1	0
Illinois	US	4/9/2020 23:02	2	0	0
Nebraska	US	4/9/2020 23:02	3	0	0
South Carolina	US	4/9/2020 23:02	15	0	0
Florida	US	4/9/2020 23:02	292	3	0
Texas	US	4/9/2020 23:02	378	6	0
Virginia	US	4/9/2020 23:02	2	0	0
Texas	US	4/9/2020 23:02	6	0	0
Georgia	US	4/9/2020 23:02	78	5	0
Arkansas	US	4/9/2020 23:02	3	0	0
Florida	US	4/9/2020 23:02	17	0	0
Georgia	US	4/9/2020 23:02	55	0	0
New York	US	4/9/2020 23:02	83	5	0
Oregon	US	4/9/2020 23:02	10	0	0
Pennsylvania	US	4/9/2020 23:02	65	2	0
Washington	US	4/9/2020 23:02	1	0	0
Wisconsin	US	4/9/2020 23:02	25	1	0
Ohio	US	4/9/2020 23:02	81	6	0
North Carolina	US	4/9/2020 23:02	20	1	0
California	US	4/9/2020 23:02	3	0	0
Texas	US	4/9/2020 23:02	34	4	0
Oklahoma	US	4/9/2020 23:02	47	0	0
Texas	US	4/9/2020 23:02	3	0	0
Louisiana	US	4/9/2020 23:02	13	1	0
Alabama	US	4/9/2020 23:02	4	0	0
California	US	4/9/2020 23:02	484	8	0
Wyoming	US	4/9/2020 23:02	4	0	0
Arkansas	US	4/9/2020 23:02	4	1	0
Georgia	US	4/9/2020 23:02	5	0	0
Illinois	US	4/9/2020 23:02	10520	310	0
Missouri	US	4/9/2020 23:02	2	0	0
New Hampshire	US	4/9/2020 23:02	1	0	0
Alabama	US	4/9/2020 23:02	9	0	0
Mississippi	US	4/9/2020 23:02	27	0	0
South Dakota	US	4/9/2020 23:02	1	0	0
New York	US	4/9/2020 23:02	16	0	0
Texas	US	4/9/2020 23:02	17	0	0
Ohio	US	4/9/2020 23:02	12	0	0
Colorado	US	4/9/2020 23:02	3	0	0
Oklahoma	US	4/9/2020 23:02	4	0	0
Minnesota	US	4/9/2020 23:02	5	0	0
Alabama	US	4/9/2020 23:02	10	0	0
Mississippi	US	4/9/2020 23:02	7	0	0
Virginia	US	4/9/2020 23:02	1	0	0
Georgia	US	4/9/2020 23:02	84	2	0
Kansas	US	4/9/2020 23:02	1	0	0
Washington	US	4/9/2020 23:02	23	0	0
Oklahoma	US	4/9/2020 23:02	5	0	0
Virginia	US	4/9/2020 23:02	2	0	0
Arkansas	US	4/9/2020 23:02	28	0	0
Texas	US	4/9/2020 23:02	2	0	0
North Carolina	US	4/9/2020 23:02	22	1	0
Arkansas	US	4/9/2020 23:02	3	0	0
Georgia	US	4/9/2020 23:02	3	0	0
Illinois	US	4/9/2020 23:02	4	0	0
Indiana	US	4/9/2020 23:02	11	0	0
Iowa	US	4/9/2020 23:02	6	0	0
Kansas	US	4/9/2020 23:02	6	1	0
Michigan	US	4/9/2020 23:02	5	1	0
Missouri	US	4/9/2020 23:02	5	0	0
Ohio	US	4/9/2020 23:02	12	0	0
Pennsylvania	US	4/9/2020 23:02	13	0	0
Wisconsin	US	4/9/2020 23:02	2	0	0
Oklahoma	US	4/9/2020 23:02	48	2	0
Alabama	US	4/9/2020 23:02	2	0	0
Georgia	US	4/9/2020 23:02	53	0	0
Arkansas	US	4/9/2020 23:02	74	2	0
Kentucky	US	4/9/2020 23:02	3	0	0
Tennessee	US	4/9/2020 23:02	0	0	0
Oregon	US	4/9/2020 23:02	1	0	0
