Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
Michigan	US	4/2/2020 23:25	1	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Virginia	US	4/2/2020 23:25	128	2	0
Pennsylvania	US	4/2/2020 23:25	7	0	0
Louisiana	US	4/2/2020 23:25	201	7	0
Ohio	US	4/2/2020 23:25	3	0	0
Wisconsin	US	4/2/2020 23:25	1	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Ohio	US	4/2/2020 23:25	8	0	0
Louisiana	US	4/2/2020 23:25	31	0	0
Texas	US	4/2/2020 23:25	2	0	0
Kansas	US	4/2/2020 23:25	1	0	0
Missouri	US	4/2/2020 23:25	1	0	0
Ohio	US	4/2/2020 23:25	3	1	0
New Jersey	US	4/2/2020 23:25	50	1	0
Oklahoma	US	4/2/2020 23:25	1	0	0
Mississippi	US	4/2/2020 23:25	12	0	0
Iowa	US	4/2/2020 23:25	1	0	0
Ohio	US	4/2/2020 23:25	3	0	0
Virginia	US	4/2/2020 23:25	2	0	0
South Dakota	US	4/2/2020 23:25	1	0	0
Texas	US	4/2/2020 23:25	4	0	0
Alabama	US	4/2/2020 23:25	10	0	0
Louisiana	US	4/2/2020 23:25	34	1	0
Colorado	US	4/2/2020 23:25	3	0	0
Georgia	US	4/2/2020 23:25	6	0	0
Florida	US	4/2/2020 23:25	11	0	0
Georgia	US	4/2/2020 23:25	4	1	0
Alabama	US	4/2/2020 23:25	24	1	0
Georgia	US	4/2/2020 23:25	7	1	0
Maryland	US	4/2/2020 23:25	353	3	0
Maryland	US	4/2/2020 23:25	265	2	0
South Carolina	US	4/2/2020 23:25	5	0	0
Georgia	US	4/2/2020 23:25	3	0	0
Idaho	US	4/2/2020 23:25	4	0	0
West Virginia	US	4/2/2020 23:25	1	0	0
North Dakota	US	4/2/2020 23:25	2	0	0
Massachusetts	US	4/2/2020 23:25	283	3	0
South Carolina	US	4/2/2020 23:25	2	0	0
Kentucky	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	20	2	0
Michigan	US	4/2/2020 23:25	4	0	0
Missouri	US	4/2/2020 23:25	1	0	0
Indiana	US	4/2/2020 23:25	15	0	0
Kansas	US	4/2/2020 23:25	2	0	0
Georgia	US	4/2/2020 23:25	147	4	0
Texas	US	4/2/2020 23:25	10	0	0
Missouri	US	4/2/2020 23:25	2	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Florida	US	4/2/2020 23:25	15	0	0
Michigan	US	4/2/2020 23:25	16	0	0
Wisconsin	US	4/2/2020 23:25	3	0	0
South Dakota	US	4/2/2020 23:25	21	1	0
North Carolina	US	4/2/2020 23:25	7	0	0
South Carolina	US	4/2/2020 23:25	130	2	0
Louisiana	US	4/2/2020 23:25	10	0	0
Pennsylvania	US	4/2/2020 23:25	55	2	0
Oklahoma	US	4/2/2020 23:25	1	0	0
Pennsylvania	US	4/2/2020 23:25	3	0	0
Tennessee	US	4/2/2020 23:25	6	0	0
Virginia	US	4/2/2020 23:25	3	0	0
New Hampshire	US	4/2/2020 23:25	13	0	0
Texas	US	4/2/2020 23:25	51	1	0
Ohio	US	4/2/2020 23:25	12	0	0
Minnesota	US	4/2/2020 23:25	4	0	0
Georgia	US	4/2/2020 23:25	3	0	0
Vermont	US	4/2/2020 23:25	17	0	0
Arkansas	US	4/2/2020 23:25	40	0	0
Indiana	US	4/2/2020 23:25	0	0	0
Iowa	US	4/2/2020 23:25	7	0	0
Minnesota	US	4/2/2020 23:25	1	0	0
Mississippi	US	4/2/2020 23:25	5	0	0
Missouri	US	4/2/2020 23:25	3	0	0
Oregon	US	4/2/2020 23:25	15	1	0
Tennessee	US	4/2/2020 23:25	4	0	0
Washington	US	4/2/2020 23:25	130	9	0
New Jersey	US	4/2/2020 23:25	4099	120	0
South Carolina	US	4/2/2020 23:25	33	0	0
West Virginia	US	4/2/2020 23:25	27	0	0
Pennsylvania	US	4/2/2020 23:25	168	1	0
Massachusetts	US	4/2/2020 23:25	213	5	0
New Mexico	US	4/2/2020 23:25	148	4	0
Georgia	US	4/2/2020 23:25	3	0	0
Michigan	US	4/2/2020 23:25	40	1	0
North Carolina	US	4/2/2020 23:25	6	1	0
Texas	US	4/2/2020 23:25	229	9	0
Alabama	US	4/2/2020 23:25	4	0	0
Georgia	US	4/2/2020 23:25	24	1	0
Louisiana	US	4/2/2020 23:25	8	1	0
Minnesota	US	4/2/2020 23:25	1	0	0
Idaho	US	4/2/2020 23:25	2	0	0
Iowa	US	4/2/2020 23:25	8	0	0
Indiana	US	4/2/2020 23:25	1	0	0
North Carolina	US	4/2/2020 23:25	1	0	0
Idaho	US	4/2/2020 23:25	256	2	0
Pennsylvania	US	4/2/2020 23:25	4	0	0
Texas	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	1	0	0
Tennessee	US	4/2/2020 23:25	2	0	0
Alabama	US	4/2/2020 23:25	6	0	0
Tennessee	US	4/2/2020 23:25	32	0	0
Minnesota	US	4/2/2020 23:25	10	0	0
Mississippi	US	4/2/2020 23:25	27	1	0
Missouri	US	4/2/2020 23:25	1	0	0
South Dakota	US	4/2/2020 23:25	1	0	0
Illinois	US	4/2/2020 23:25	3	0	0
Idaho	US	4/2/2020 23:25	1	0	0
Idaho	US	4/2/2020 23:25	2	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Indiana	US	4/2/2020 23:25	32	0	0
Iowa	US	4/2/2020 23:25	2	0	0
Kentucky	US	4/2/2020 23:25	8	0	0
Missouri	US	4/2/2020 23:25	69	1	0
Louisiana	US	4/2/2020 23:25	87	2	0
Virginia	US	4/2/2020 23:25	8	0	0
Colorado	US	4/2/2020 23:25	114	2	0
Kansas	US	4/2/2020 23:25	3	0	0
Kentucky	US	4/2/2020 23:25	2	1	0
Texas	US	4/2/2020 23:25	9	1	0
Utah	US	4/2/2020 23:25	7	0	0
Kentucky	US	4/2/2020 23:25	4	0	0
Kentucky	US	4/2/2020 23:25	4	0	0
Kentucky	US	4/2/2020 23:25	1	0	0
Florida	US	4/2/2020 23:25	5	0	0
Pennsylvania	US	4/2/2020 23:25	8	0	0
Arkansas	US	4/2/2020 23:25	4	0	0
Tennessee	US	4/2/2020 23:25	18	0	0
Michigan	US	4/2/2020 23:25	5	0	0
Texas	US	4/2/2020 23:25	109	1	0
Texas	US	4/2/2020 23:25	68	4	0
Kentucky	US	4/2/2020 23:25	2	0	0
Kentucky	US	4/2/2020 23:25	2	0	0
Iowa	US	4/2/2020 23:25	1	0	0
Florida	US	4/2/2020 23:25	49	0	0
Massachusetts	US	4/2/2020 23:25	424	3	0
Rhode Island	US	4/2/2020 23:25	21	0	0
Virginia	US	4/2/2020 23:25	1	0	0
Montana	US	4/2/2020 23:25	3	0	0
South Dakota	US	4/2/2020 23:25	2	0	0
Georgia	US	4/2/2020 23:25	3	0	0
New York	US	4/2/2020 23:25	46	4	0
Colorado	US	4/2/2020 23:25	21	2	0
Florida	US	4/2/2020 23:25	1481	17	0
Indiana	US	4/2/2020 23:25	3	0	0
Minnesota	US	4/2/2020 23:25	2	0	0
Ohio	US	4/2/2020 23:25	2	1	0
South Dakota	US	4/2/2020 23:25	6	0	0
Texas	US	4/2/2020 23:25	3	0	0
Wisconsin	US	4/2/2020 23:25	17	0	0
North Carolina	US	4/2/2020 23:25	23	0	0
Virginia	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	10	1	0
Oklahoma	US	4/2/2020 23:25	2	0	0
Iowa	US	4/2/2020 23:25	3	0	0
Missouri	US	4/2/2020 23:25	5	0	0
Virginia	US	4/2/2020 23:25	2	0	0
Pennsylvania	US	4/2/2020 23:25	373	6	0
Nebraska	US	4/2/2020 23:25	8	1	0
Wisconsin	US	4/2/2020 23:25	2	0	0
Kentucky	US	4/2/2020 23:25	6	1	0
Georgia	US	4/2/2020 23:25	3	0	0
Alabama	US	4/2/2020 23:25	2	0	0
North Carolina	US	4/2/2020 23:25	22	1	0
Illinois	US	4/2/2020 23:25	2	0	0
Georgia	US	4/2/2020 23:25	8	0	0
North Carolina	US	4/2/2020 23:25	9	0	0
North Dakota	US	4/2/2020 23:25	2	0	0
North Dakota	US	4/2/2020 23:25	32	0	0
Texas	US	4/2/2020 23:25	1	0	0
New Jersey	US	4/2/2020 23:25	294	8	0
Texas	US	4/2/2020 23:25	4	0	0
Alabama	US	4/2/2020 23:25	1	0	0
Iowa	US	4/2/2020 23:25	1	0	0
Kansas	US	4/2/2020 23:25	7	0	0
Kentucky	US	4/2/2020 23:25	1	0	0
Missouri	US	4/2/2020 23:25	1	0	0
Ohio	US	4/2/2020 23:25	45	0	0
Pennsylvania	US	4/2/2020 23:25	69	2	0
California	US	4/2/2020 23:25	9	0	0
South Dakota	US	4/2/2020 23:25	0	0	0
Georgia	US	4/2/2020 23:25	9	0	0
North Carolina	US	4/2/2020 23:25	50	1	0
West Virginia	US	4/2/2020 23:25	3	0	0
Utah	US	4/2/2020 23:25	7	0	0
Louisiana	US	4/2/2020 23:25	336	10	0
Oklahoma	US	4/2/2020 23:25	2	0	0
California	US	4/2/2020 23:25	3	0	0
Louisiana	US	4/2/2020 23:25	108	1	0
Missouri	US	4/2/2020 23:25	1	0	0
North Carolina	US	4/2/2020 23:25	3	0	0
Texas	US	4/2/2020 23:25	1	0	0
Vermont	US	4/2/2020 23:25	4	0	0
Alabama	US	4/2/2020 23:25	12	0	0
Florida	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	10	1	0
Michigan	US	4/2/2020 23:25	25	0	0
Mississippi	US	4/2/2020 23:25	4	1	0
South Carolina	US	4/2/2020 23:25	3	1	0
Texas	US	4/2/2020 23:25	8	0	0
Missouri	US	4/2/2020 23:25	18	0	0
Kentucky	US	4/2/2020 23:25	3	0	0
Wisconsin	US	4/2/2020 23:25	3	0	0
Maryland	US	4/2/2020 23:25	22	1	0
Idaho	US	4/2/2020 23:25	1	0	0
Pennsylvania	US	4/2/2020 23:25	4	0	0
Georgia	US	4/2/2020 23:25	6	0	0
Missouri	US	4/2/2020 23:25	19	1	0
New Jersey	US	4/2/2020 23:25	343	6	0
Pennsylvania	US	4/2/2020 23:25	1	0	0
Texas	US	4/2/2020 23:25	37	0	0
Texas	US	4/2/2020 23:25	1	0	0
Kentucky	US	4/2/2020 23:25	8	0	0
Tennessee	US	4/2/2020 23:25	4	0	0
Virginia	US	4/2/2020 23:25	2	0	0
Wyoming	US	4/2/2020 23:25	6	0	0
Oklahoma	US	4/2/2020 23:25	28	1	0
Georgia	US	4/2/2020 23:25	1	0	0
Tennessee	US	4/2/2020 23:25	4	0	0
Idaho	US	4/2/2020 23:25	68	1	0
Missouri	US	4/2/2020 23:25	15	0	0
New Jersey	US	4/2/2020 23:25	34	0	0
Montana	US	4/2/2020 23:25	1	0	0
Pennsylvania	US	4/2/2020 23:25	26	1	0
Wyoming	US	4/2/2020 23:25	3	0	0
Minnesota	US	4/2/2020 23:25	3	0	0
Maryland	US	4/2/2020 23:25	4	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	133	2	0
Illinois	US	4/2/2020 23:25	4	1	0
Indiana	US	4/2/2020 23:25	2	0	0
Iowa	US	4/2/2020 23:25	1	0	0
Kentucky	US	4/2/2020 23:25	2	0	0
Maryland	US	4/2/2020 23:25	105	4	0
Mississippi	US	4/2/2020 23:25	3	0	0
New Hampshire	US	4/2/2020 23:25	14	0	0
Ohio	US	4/2/2020 23:25	5	0	0
Tennessee	US	4/2/2020 23:25	5	0	0
Virginia	US	4/2/2020 23:25	1	0	0
Nevada	US	4/2/2020 23:25	5	0	0
Missouri	US	4/2/2020 23:25	4	0	0
Oklahoma	US	4/2/2020 23:25	1	0	0
Tennessee	US	4/2/2020 23:25	1	0	0
North Carolina	US	4/2/2020 23:25	14	0	0
Minnesota	US	4/2/2020 23:25	10	0	0
Montana	US	4/2/2020 23:25	11	0	0
Indiana	US	4/2/2020 23:25	2	0	0
Michigan	US	4/2/2020 23:25	6	1	0
Minnesota	US	4/2/2020 23:25	1	0	0
Missouri	US	4/2/2020 23:25	21	1	0
Nebraska	US	4/2/2020 23:25	2	0	0
North Dakota	US	4/2/2020 23:25	43	1	0
Texas	US	4/2/2020 23:25	4	0	0
Idaho	US	4/2/2020 23:25	1	1	0
Texas	US	4/2/2020 23:25	8	0	0
North Carolina	US	4/2/2020 23:25	1	0	0
Louisiana	US	4/2/2020 23:25	5	1	0
North Carolina	US	4/2/2020 23:25	16	0	0
Georgia	US	4/2/2020 23:25	4	0	0
New York	US	4/2/2020 23:25	8	0	0
New York	US	4/2/2020 23:25	4	0	0
Maryland	US	4/2/2020 23:25	20	1	0
Iowa	US	4/2/2020 23:25	11	0	0
Missouri	US	4/2/2020 23:25	5	0	0
Pennsylvania	US	4/2/2020 23:25	28	0	0
Iowa	US	4/2/2020 23:25	10	0	0
Colorado	US	4/2/2020 23:25	17	1	0
Alabama	US	4/2/2020 23:25	67	4	0
Texas	US	4/2/2020 23:25	9	0	0
Illinois	US	4/2/2020 23:25	43	0	0
Ohio	US	4/2/2020 23:25	4	0	0
Missouri	US	4/2/2020 23:25	4	0	0
Maryland	US	4/2/2020 23:25	69	1	0
Virginia	US	4/2/2020 23:25	4	0	0
South Dakota	US	4/2/2020 23:25	1	0	0
South Carolina	US	4/2/2020 23:25	231	1	0
Michigan	US	4/2/2020 23:25	5	0	0
Florida	US	4/2/2020 23:25	38	0	0
Virginia	US	4/2/2020 23:25	17	0	0
Georgia	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	44	2	0
North Carolina	US	4/2/2020 23:25	19	0	0
Georgia	US	4/2/2020 23:25	2	0	0
Georgia	US	4/2/2020 23:25	3	0	0
Kansas	US	4/2/2020 23:25	1	0	0
New York	US	4/2/2020 23:25	8	1	0
New Mexico	US	4/2/2020 23:25	10	0	0
Tennessee	US	4/2/2020 23:25	11	0	0
Michigan	US	4/2/2020 23:25	3	0	0
Washington	US	4/2/2020 23:25	18	2	0
New York	US	4/2/2020 23:25	22	0	0
New York	US	4/2/2020 23:25	28	0	0
Alabama	US	4/2/2020 23:25	4	0	0
Georgia	US	4/2/2020 23:25	92	4	0
Kansas	US	4/2/2020 23:25	4	0	0
North Carolina	US	4/2/2020 23:25	11	1	0
Oklahoma	US	4/2/2020 23:25	7	0	0
South Carolina	US	4/2/2020 23:25	1	0	0
Texas	US	4/2/2020 23:25	5	0	0
Virginia	US	4/2/2020 23:25	39	0	0
New Hampshire	US	4/2/2020 23:25	8	0	0
Pennsylvania	US	4/2/2020 23:25	210	2	0
South Carolina	US	4/2/2020 23:25	6	0	0
Tennessee	US	4/2/2020 23:25	3	0	0
South Carolina	US	4/2/2020 23:25	10	0	0
Virginia	US	4/2/2020 23:25	73	0	0
Mississippi	US	4/2/2020 23:25	14	1	0
Arkansas	US	4/2/2020 23:25	2	0	0
Alabama	US	4/2/2020 23:25	14	0	0
Michigan	US	4/2/2020 23:25	1	0	0
Wisconsin	US	4/2/2020 23:25	11	0	0
Minnesota	US	4/2/2020 23:25	3	0	0
Vermont	US	4/2/2020 23:25	177	4	0
Alabama	US	4/2/2020 23:25	4	0	0
Mississippi	US	4/2/2020 23:25	7	0	0
Oklahoma	US	4/2/2020 23:25	1	0	0
North Carolina	US	4/2/2020 23:25	1	0	0
Illinois	US	4/2/2020 23:25	15	1	0
Kentucky	US	4/2/2020 23:25	7	0	0
Missouri	US	4/2/2020 23:25	12	0	0
New Mexico	US	4/2/2020 23:25	5	0	0
Florida	US	4/2/2020 23:25	27	2	0
Oregon	US	4/2/2020 23:25	61	3	0
Louisiana	US	4/2/2020 23:25	11	2	0
Mississippi	US	4/2/2020 23:25	1	0	0
Tennessee	US	4/2/2020 23:25	2	0	0
Washington	US	4/2/2020 23:25	8	0	0
Michigan	US	4/2/2020 23:25	1	0	0
South Carolina	US	4/2/2020 23:25	31	1	0
Pennsylvania	US	4/2/2020 23:25	4	0	0
Arkansas	US	4/2/2020 23:25	26	0	0
Illinois	US	4/2/2020 23:25	2	0	0
Indiana	US	4/2/2020 23:25	49	1	0
Kentucky	US	4/2/2020 23:25	8	0	0
Nevada	US	4/2/2020 23:25	1125	34	0
Ohio	US	4/2/2020 23:25	7	0	0
South Dakota	US	4/2/2020 23:25	1	0	0
Washington	US	4/2/2020 23:25	131	8	0
Wisconsin	US	4/2/2020 23:25	6	0	0
Alabama	US	4/2/2020 23:25	2	0	0
Georgia	US	4/2/2020 23:25	54	7	0
Mississippi	US	4/2/2020 23:25	4	0	0
Virginia	US	4/2/2020 23:25	1	0	0
Oregon	US	4/2/2020 23:25	3	0	0
Alabama	US	4/2/2020 23:25	6	0	0
Florida	US	4/2/2020 23:25	58	6	0
Georgia	US	4/2/2020 23:25	5	0	0
Indiana	US	4/2/2020 23:25	1	0	0
Iowa	US	4/2/2020 23:25	2	0	0
Kansas	US	4/2/2020 23:25	1	0	0
Minnesota	US	4/2/2020 23:25	8	0	0
Mississippi	US	4/2/2020 23:25	7	0	0
Missouri	US	4/2/2020 23:25	23	0	0
North Carolina	US	4/2/2020 23:25	3	0	0
South Dakota	US	4/2/2020 23:25	3	0	0
Tennessee	US	4/2/2020 23:25	1	0	0
Texas	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	148	5	0
Iowa	US	4/2/2020 23:25	2	0	0
Colorado	US	4/2/2020 23:25	6	0	0
Pennsylvania	US	4/2/2020 23:25	4	0	0
Minnesota	US	4/2/2020 23:25	2	0	0
Alabama	US	4/2/2020 23:25	6	0	0
Arkansas	US	4/2/2020 23:25	63	2	0
Ohio	US	4/2/2020 23:25	14	0	0
Arkansas	US	4/2/2020 23:25	5	0	0
North Carolina	US	4/2/2020 23:25	7	0	0
Oklahoma	US	4/2/2020 23:25	121	6	0
Georgia	US	4/2/2020 23:25	2	0	0
Illinois	US	4/2/2020 23:25	8	0	0
Indiana	US	4/2/2020 23:25	1	0	0
Iowa	US	4/2/2020 23:25	9	0	0
Michigan	US	4/2/2020 23:25	43	1	0
Missouri	US	4/2/2020 23:25	6	0	0
New York	US	4/2/2020 23:25	25	0	0
Ohio	US	4/2/2020 23:25	5	0	0
Kansas	US	4/2/2020 23:25	1	0	0
Mississippi	US	4/2/2020 23:25	23	0	0
Georgia	US	4/2/2020 23:25	329	17	0
Arizona	US	4/2/2020 23:25	4	0	0
Tennessee	US	4/2/2020 23:25	1	0	0
Arizona	US	4/2/2020 23:25	146	5	0
South Dakota	US	4/2/2020 23:25	6	0	0
Alabama	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	9	0	0
Tennessee	US	4/2/2020 23:25	3	0	0
Kansas	US	4/2/2020 23:25	16	1	0
Alabama	US	4/2/2020 23:25	5	0	0
Missouri	US	4/2/2020 23:25	25	0	0
South Carolina	US	4/2/2020 23:25	6	0	0
Florida	US	4/2/2020 23:25	178	2	0
Texas	US	4/2/2020 23:25	207	1	0
Texas	US	4/2/2020 23:25	2	0	0
Georgia	US	4/2/2020 23:25	23	1	0
Arkansas	US	4/2/2020 23:25	1	0	0
Florida	US	4/2/2020 23:25	4	0	0
Georgia	US	4/2/2020 23:25	27	0	0
New York	US	4/2/2020 23:25	45	1	0
Oregon	US	4/2/2020 23:25	1	0	0
Pennsylvania	US	4/2/2020 23:25	11	0	0
Washington	US	4/2/2020 23:25	1	0	0
Wisconsin	US	4/2/2020 23:25	15	0	0
Ohio	US	4/2/2020 23:25	22	2	0
North Carolina	US	4/2/2020 23:25	4	0	0
California	US	4/2/2020 23:25	1	0	0
Texas	US	4/2/2020 23:25	15	2	0
Oklahoma	US	4/2/2020 23:25	27	0	0
Texas	US	4/2/2020 23:25	1	0	0
Louisiana	US	4/2/2020 23:25	8	0	0
Alabama	US	4/2/2020 23:25	1	0	0
California	US	4/2/2020 23:25	250	3	0
Wyoming	US	4/2/2020 23:25	2	0	0
Arkansas	US	4/2/2020 23:25	1	1	0
Georgia	US	4/2/2020 23:25	1	0	0
Illinois	US	4/2/2020 23:25	5575	107	0
Missouri	US	4/2/2020 23:25	2	0	0
Alabama	US	4/2/2020 23:25	5	0	0
Mississippi	US	4/2/2020 23:25	10	0	0
New York	US	4/2/2020 23:25	11	0	0
Texas	US	4/2/2020 23:25	1	0	0
Ohio	US	4/2/2020 23:25	8	0	0
Colorado	US	4/2/2020 23:25	3	0	0
Oklahoma	US	4/2/2020 23:25	1	0	0
Minnesota	US	4/2/2020 23:25	5	0	0
Alabama	US	4/2/2020 23:25	3	0	0
Mississippi	US	4/2/2020 23:25	3	0	0
Virginia	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	44	2	0
Kansas	US	4/2/2020 23:25	1	0	0
Washington	US	4/2/2020 23:25	18	0	0
Oklahoma	US	4/2/2020 23:25	2	0	0
Arkansas	US	4/2/2020 23:25	12	0	0
Texas	US	4/2/2020 23:25	2	0	0
North Carolina	US	4/2/2020 23:25	10	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Illinois	US	4/2/2020 23:25	1	0	0
Indiana	US	4/2/2020 23:25	1	0	0
Iowa	US	4/2/2020 23:25	1	0	0
Kansas	US	4/2/2020 23:25	5	1	0
Michigan	US	4/2/2020 23:25	1	0	0
Missouri	US	4/2/2020 23:25	1	0	0
Ohio	US	4/2/2020 23:25	6	0	0
Pennsylvania	US	4/2/2020 23:25	5	0	0
Wisconsin	US	4/2/2020 23:25	1	0	0
Oklahoma	US	4/2/2020 23:25	36	1	0
Alabama	US	4/2/2020 23:25	1	0	0
Georgia	US	4/2/2020 23:25	21	0	0
Arkansas	US	4/2/2020 23:25	32	0	0
Arkansas	US	4/2/2020 23:25	1	0	0
Minnesota	US	4/2/2020 23:25	2	0	0
Colorado	US	4/2/2020 23:25	1	1	0
Alabama	US	4/2/2020 23:25	9	1	0
Virginia	US	4/2/2020 23:25	6	0	0
Illinois	US	4/2/2020 23:25	1	0	0
Maine	US	4/2/2020 23:25	204	5	0
New Jersey	US	4/2/2020 23:25	31	1	0
North Carolina	US	4/2/2020 23:25	27	0	0
Pennsylvania	US	4/2/2020 23:25	41	1	0
Tennessee	US	4/2/2020 23:25	16	0	0
Virginia	US	4/2/2020 23:25	1	0	0
Nebraska	US	4/2/2020 23:25	1	0	0
North Carolina	US	4/2/2020 23:25	2	0	0
New Mexico	US	4/2/2020 23:25	5	0	0
Idaho	US	4/2/2020 23:25	2	0	0
Oklahoma	US	4/2/2020 23:25	5	0	0
Ohio	US	4/2/2020 23:25	663	12	0
Georgia	US	4/2/2020 23:25	1	0	0
Minnesota	US	4/2/2020 23:25	52	0	0
Alabama	US	4/2/2020 23:25	1	0	0
Alabama	US	4/2/2020 23:25	4	0	0
Iowa	US	4/2/2020 23:25	31	0	0
Texas	US	4/2/2020 23:25	831	17	0
Wisconsin	US	4/2/2020 23:25	238	3	0
Virginia	US	4/2/2020 23:25	7	0	0
North Carolina	US	4/2/2020 23:25	3	0	0
Ohio	US	4/2/2020 23:25	22	1	0
South Carolina	US	4/2/2020 23:25	15	0	0
Pennsylvania	US	4/2/2020 23:25	67	1	0
North Carolina	US	4/2/2020 23:25	41	0	0
Tennessee	US	4/2/2020 23:25	617	5	0
North Carolina	US	4/2/2020 23:25	12	1	0
Kentucky	US	4/2/2020 23:25	34	1	0
Utah	US	4/2/2020 23:25	103	1	0
South Dakota	US	4/2/2020 23:25	3	0	0
Georgia	US	4/2/2020 23:25	11	0	0
Nebraska	US	4/2/2020 23:25	1	0	0
Texas	US	4/2/2020 23:25	3	0	0
Louisiana	US	4/2/2020 23:25	42	1	0
Alabama	US	4/2/2020 23:25	8	0	0
Georgia	US	4/2/2020 23:25	396	6	0
Illinois	US	4/2/2020 23:25	16	0	0
Indiana	US	4/2/2020 23:25	2	0	0
Missouri	US	4/2/2020 23:25	1	0	0
Tennessee	US	4/2/2020 23:25	5	0	0
Florida	US	4/2/2020 23:25	8	1	0
Mississippi	US	4/2/2020 23:25	103	1	0
Texas	US	4/2/2020 23:25	4	0	0
Texas	US	4/2/2020 23:25	2	0	0
Indiana	US	4/2/2020 23:25	22	1	0
Georgia	US	4/2/2020 23:25	9	0	0
Indiana	US	4/2/2020 23:25	59	3	0
Tennessee	US	4/2/2020 23:25	0	0	0
Montana	US	4/2/2020 23:25	3	0	0
Ohio	US	4/2/2020 23:25	6	0	0
Indiana	US	4/2/2020 23:25	25	1	0
Iowa	US	4/2/2020 23:25	1	0	0
New York	US	4/2/2020 23:25	22	0	0
Ohio	US	4/2/2020 23:25	50	1	0
