Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
Iowa	US	4/15/2020 22:56	8	0	0
Missouri	US	4/15/2020 22:56	22	1	0
Virginia	US	4/15/2020 22:56	12	0	0
Virginia	US	4/15/2020 22:56	22	0	0
Pennsylvania	US	4/15/2020 22:56	1399	52	0
Iowa	US	4/15/2020 22:56	2	0	0
Virginia	US	4/15/2020 22:56	4	0	0
Nebraska	US	4/15/2020 22:56	38	1	0
Wisconsin	US	4/15/2020 22:56	4	1	0
Kentucky	US	4/15/2020 22:56	30	2	0
Georgia	US	4/15/2020 22:56	22	1	0
Alabama	US	4/15/2020 22:56	8	0	0
North Carolina	US	4/15/2020 22:56	39	3	0
Illinois	US	4/15/2020 22:56	7	0	0
Georgia	US	4/15/2020 22:56	28	2	0
North Carolina	US	4/15/2020 22:56	60	5	0
North Dakota	US	4/15/2020 22:56	2	0	0
North Dakota	US	4/15/2020 22:56	52	0	0
Texas	US	4/15/2020 22:56	8	0	0
New Jersey	US	4/15/2020 22:56	1261	45	0
Texas	US	4/15/2020 22:56	7	0	0
Nebraska	US	4/15/2020 22:56	1	0	0
Alabama	US	4/15/2020 22:56	9	0	0
Iowa	US	4/15/2020 22:56	1	0	0
Kansas	US	4/15/2020 22:56	10	0	0
Kentucky	US	4/15/2020 22:56	24	1	0
Missouri	US	4/15/2020 22:56	16	0	0
Ohio	US	4/15/2020 22:56	133	2	0
Pennsylvania	US	4/15/2020 22:56	150	5	0
California	US	4/15/2020 22:56	16	0	0
South Dakota	US	4/15/2020 22:56	0	0	0
Georgia	US	4/15/2020 22:56	36	0	0
North Carolina	US	4/15/2020 22:56	204	3	0
West Virginia	US	4/15/2020 22:56	28	0	0
Utah	US	4/15/2020 22:56	37	0	0
Louisiana	US	4/15/2020 22:56	1118	57	0
Oklahoma	US	4/15/2020 22:56	35	1	0
California	US	4/15/2020 22:56	9	0	0
Louisiana	US	4/15/2020 22:56	282	15	0
Kentucky	US	4/15/2020 22:56	10	0	0
Louisiana	US	4/15/2020 22:56	18	0	0
Missouri	US	4/15/2020 22:56	1	0	0
North Carolina	US	4/15/2020 22:56	19	0	0
Texas	US	4/15/2020 22:56	6	0	0
Vermont	US	4/15/2020 22:56	9	0	0
Alabama	US	4/15/2020 22:56	62	0	0
Florida	US	4/15/2020 22:56	5	0	0
Georgia	US	4/15/2020 22:56	58	2	0
Illinois	US	4/15/2020 22:56	1	0	0
Michigan	US	4/15/2020 22:56	104	3	0
Mississippi	US	4/15/2020 22:56	27	2	0
South Carolina	US	4/15/2020 22:56	5	1	0
Texas	US	4/15/2020 22:56	19	0	0
Texas	US	4/15/2020 22:56	1	0	0
Missouri	US	4/15/2020 22:56	20	1	0
Kentucky	US	4/15/2020 22:56	15	1	0
Wisconsin	US	4/15/2020 22:56	5	0	0
Maryland	US	4/15/2020 22:56	102	1	0
Idaho	US	4/15/2020 22:56	1	0	0
Pennsylvania	US	4/15/2020 22:56	14	1	0
Georgia	US	4/15/2020 22:56	23	0	0
Missouri	US	4/15/2020 22:56	26	1	0
New Jersey	US	4/15/2020 22:56	1587	49	0
Louisiana	US	4/15/2020 22:56	2	0	0
Pennsylvania	US	4/15/2020 22:56	1	0	0
Texas	US	4/15/2020 22:56	239	3	0
Texas	US	4/15/2020 22:56	5	0	0
Kentucky	US	4/15/2020 22:56	47	3	0
Tennessee	US	4/15/2020 22:56	12	0	0
Virginia	US	4/15/2020 22:56	11	0	0
Wyoming	US	4/15/2020 22:56	13	0	0
Oklahoma	US	4/15/2020 22:56	63	3	0
Georgia	US	4/15/2020 22:56	4	0	0
Tennessee	US	4/15/2020 22:56	7	0	0
Idaho	US	4/15/2020 22:56	167	5	0
Missouri	US	4/15/2020 22:56	30	1	0
New Jersey	US	4/15/2020 22:56	178	10	0
Montana	US	4/15/2020 22:56	6	0	0
Pennsylvania	US	4/15/2020 22:56	112	6	0
Utah	US	4/15/2020 22:56	2	0	0
Wyoming	US	4/15/2020 22:56	4	0	0
Idaho	US	4/15/2020 22:56	1	0	0
Minnesota	US	4/15/2020 22:56	27	0	0
Maryland	US	4/15/2020 22:56	22	0	0
Virginia	US	4/15/2020 22:56	9	0	0
Arkansas	US	4/15/2020 22:56	2	0	0
Georgia	US	4/15/2020 22:56	237	6	0
Illinois	US	4/15/2020 22:56	5	1	0
Indiana	US	4/15/2020 22:56	6	1	0
Iowa	US	4/15/2020 22:56	1	0	0
Kentucky	US	4/15/2020 22:56	2	0	0
Maryland	US	4/15/2020 22:56	262	29	0
Mississippi	US	4/15/2020 22:56	9	0	0
New Hampshire	US	4/15/2020 22:56	29	0	0
Ohio	US	4/15/2020 22:56	14	0	0
Tennessee	US	4/15/2020 22:56	12	0	0
Virginia	US	4/15/2020 22:56	3	0	0
Nevada	US	4/15/2020 22:56	25	0	0
Kentucky	US	4/15/2020 22:56	3	0	0
Missouri	US	4/15/2020 22:56	3	1	0
Oklahoma	US	4/15/2020 22:56	1	0	0
Tennessee	US	4/15/2020 22:56	3	1	0
North Carolina	US	4/15/2020 22:56	22	1	0
Minnesota	US	4/15/2020 22:56	14	0	0
Montana	US	4/15/2020 22:56	13	0	0
Kentucky	US	4/15/2020 22:56	1	0	0
Indiana	US	4/15/2020 22:56	33	1	0
Iowa	US	4/15/2020 22:56	1	0	0
Michigan	US	4/15/2020 22:56	17	1	0
Minnesota	US	4/15/2020 22:56	4	0	0
Missouri	US	4/15/2020 22:56	45	4	0
Nebraska	US	4/15/2020 22:56	3	0	0
North Dakota	US	4/15/2020 22:56	135	2	0
Texas	US	4/15/2020 22:56	6	0	0
Idaho	US	4/15/2020 22:56	10	1	0
Texas	US	4/15/2020 22:56	11	1	0
North Carolina	US	4/15/2020 22:56	3	0	0
Louisiana	US	4/15/2020 22:56	22	1	0
North Carolina	US	4/15/2020 22:56	38	1	0
Georgia	US	4/15/2020 22:56	17	0	0
New Mexico	US	4/15/2020 22:56	1	0	0
New York	US	4/15/2020 22:56	32	0	0
New York	US	4/15/2020 22:56	36	1	0
Maryland	US	4/15/2020 22:56	90	2	0
Iowa	US	4/15/2020 22:56	22	0	0
Missouri	US	4/15/2020 22:56	5	0	0
Nebraska	US	4/15/2020 22:56	0	0	0
Pennsylvania	US	4/15/2020 22:56	72	0	0
Iowa	US	4/15/2020 22:56	14	0	0
Colorado	US	4/15/2020 22:56	28	3	0
Alabama	US	4/15/2020 22:56	221	10	0
Texas	US	4/15/2020 22:56	31	0	0
Illinois	US	4/15/2020 22:56	90	2	0
Ohio	US	4/15/2020 22:56	6	1	0
Missouri	US	4/15/2020 22:56	4	0	0
Maryland	US	4/15/2020 22:56	310	12	0
Virginia	US	4/15/2020 22:56	9	0	0
South Dakota	US	4/15/2020 22:56	4	0	0
South Carolina	US	4/15/2020 22:56	360	2	0
Michigan	US	4/15/2020 22:56	11	1	0
Florida	US	4/15/2020 22:56	124	5	0
Virginia	US	4/15/2020 22:56	5	0	0
Virginia	US	4/15/2020 22:56	38	1	0
Georgia	US	4/15/2020 22:56	4	0	0
Georgia	US	4/15/2020 22:56	160	5	0
North Carolina	US	4/15/2020 22:56	81	1	0
Georgia	US	4/15/2020 22:56	5	0	0
Georgia	US	4/15/2020 22:56	8	1	0
Kansas	US	4/15/2020 22:56	3	0	0
New York	US	4/15/2020 22:56	24	3	0
New Mexico	US	4/15/2020 22:56	19	0	0
Tennessee	US	4/15/2020 22:56	19	0	0
Michigan	US	4/15/2020 22:56	12	1	0
Washington	US	4/15/2020 22:56	61	5	0
New York	US	4/15/2020 22:56	69	1	0
New York	US	4/15/2020 22:56	71	0	0
Alabama	US	4/15/2020 22:56	9	0	0
Georgia	US	4/15/2020 22:56	225	8	0
Kansas	US	4/15/2020 22:56	7	0	0
North Carolina	US	4/15/2020 22:56	14	1	0
Oklahoma	US	4/15/2020 22:56	21	1	0
South Carolina	US	4/15/2020 22:56	8	0	0
Texas	US	4/15/2020 22:56	9	1	0
Nebraska	US	4/15/2020 22:56	1	0	0
Virginia	US	4/15/2020 22:56	140	0	0
New Hampshire	US	4/15/2020 22:56	26	0	0
Pennsylvania	US	4/15/2020 22:56	675	25	0
South Carolina	US	4/15/2020 22:56	22	0	0
Tennessee	US	4/15/2020 22:56	5	0	0
South Carolina	US	4/15/2020 22:56	28	0	0
Virginia	US	4/15/2020 22:56	254	0	0
Nebraska	US	4/15/2020 22:56	2	0	0
Iowa	US	4/15/2020 22:56	2	0	0
Mississippi	US	4/15/2020 22:56	33	2	0
Arkansas	US	4/15/2020 22:56	7	0	0
Alabama	US	4/15/2020 22:56	35	0	0
Michigan	US	4/15/2020 22:56	0	0	0
Wisconsin	US	4/15/2020 22:56	20	0	0
Minnesota	US	4/15/2020 22:56	7	1	0
Vermont	US	4/15/2020 22:56	372	19	0
Alabama	US	4/15/2020 22:56	12	0	0
Mississippi	US	4/15/2020 22:56	11	1	0
Oklahoma	US	4/15/2020 22:56	3	0	0
North Carolina	US	4/15/2020 22:56	5	0	0
Illinois	US	4/15/2020 22:56	24	3	0
Kentucky	US	4/15/2020 22:56	71	3	0
Missouri	US	4/15/2020 22:56	19	0	0
New Mexico	US	4/15/2020 22:56	29	1	0
Florida	US	4/15/2020 22:56	74	8	0
Oregon	US	4/15/2020 22:56	142	3	0
Louisiana	US	4/15/2020 22:56	44	4	0
Mississippi	US	4/15/2020 22:56	8	0	0
Tennessee	US	4/15/2020 22:56	5	0	0
Washington	US	4/15/2020 22:56	14	0	0
Michigan	US	4/15/2020 22:56	5	1	0
South Carolina	US	4/15/2020 22:56	90	6	0
Pennsylvania	US	4/15/2020 22:56	16	0	0
Arkansas	US	4/15/2020 22:56	27	0	0
Illinois	US	4/15/2020 22:56	4	0	0
Indiana	US	4/15/2020 22:56	137	9	0
Kentucky	US	4/15/2020 22:56	18	0	0
Missouri	US	4/15/2020 22:56	1	0	0
Nevada	US	4/15/2020 22:56	2559	115	0
Ohio	US	4/15/2020 22:56	21	0	0
South Dakota	US	4/15/2020 22:56	1	0	0
Washington	US	4/15/2020 22:56	258	15	0
Wisconsin	US	4/15/2020 22:56	9	0	0
Alabama	US	4/15/2020 22:56	21	0	0
Georgia	US	4/15/2020 22:56	98	12	0
Iowa	US	4/15/2020 22:56	2	0	0
Mississippi	US	4/15/2020 22:56	19	1	0
Virginia	US	4/15/2020 22:56	6	0	0
Oregon	US	4/15/2020 22:56	6	0	0
Alabama	US	4/15/2020 22:56	14	0	0
Arkansas	US	4/15/2020 22:56	1	0	0
Florida	US	4/15/2020 22:56	170	9	0
Georgia	US	4/15/2020 22:56	16	2	0
Illinois	US	4/15/2020 22:56	1	0	0
Indiana	US	4/15/2020 22:56	13	0	0
Iowa	US	4/15/2020 22:56	2	0	0
Kansas	US	4/15/2020 22:56	1	0	0
Minnesota	US	4/15/2020 22:56	43	1	0
Mississippi	US	4/15/2020 22:56	21	0	0
Missouri	US	4/15/2020 22:56	51	2	0
Nebraska	US	4/15/2020 22:56	2	0	0
North Carolina	US	4/15/2020 22:56	4	0	0
South Dakota	US	4/15/2020 22:56	5	0	0
Tennessee	US	4/15/2020 22:56	4	0	0
Texas	US	4/15/2020 22:56	3	0	0
Georgia	US	4/15/2020 22:56	456	13	0
Iowa	US	4/15/2020 22:56	7	1	0
Colorado	US	4/15/2020 22:56	11	0	0
Pennsylvania	US	4/15/2020 22:56	9	0	0
Minnesota	US	4/15/2020 22:56	3	0	0
Alabama	US	4/15/2020 22:56	12	0	0
Arkansas	US	4/15/2020 22:56	70	4	0
Ohio	US	4/15/2020 22:56	49	1	0
Arkansas	US	4/15/2020 22:56	8	0	0
North Carolina	US	4/15/2020 22:56	40	1	0
Oklahoma	US	4/15/2020 22:56	294	18	0
Georgia	US	4/15/2020 22:56	7	0	0
Illinois	US	4/15/2020 22:56	39	0	0
Indiana	US	4/15/2020 22:56	13	1	0
Iowa	US	4/15/2020 22:56	38	0	0
Kentucky	US	4/15/2020 22:56	2	0	0
Michigan	US	4/15/2020 22:56	100	5	0
Missouri	US	4/15/2020 22:56	11	0	0
New York	US	4/15/2020 22:56	45	3	0
Ohio	US	4/15/2020 22:56	23	0	0
Pennsylvania	US	4/15/2020 22:56	8	0	0
Kansas	US	4/15/2020 22:56	3	0	0
Mississippi	US	4/15/2020 22:56	43	1	0
Georgia	US	4/15/2020 22:56	924	43	0
Arizona	US	4/15/2020 22:56	15	0	0
Tennessee	US	4/15/2020 22:56	5	0	0
Arizona	US	4/15/2020 22:56	266	24	0
South Dakota	US	4/15/2020 22:56	13	0	0
Alabama	US	4/15/2020 22:56	40	0	0
Georgia	US	4/15/2020 22:56	65	3	0
Tennessee	US	4/15/2020 22:56	12	0	0
Kansas	US	4/15/2020 22:56	45	3	0
Alabama	US	4/15/2020 22:56	11	1	0
Missouri	US	4/15/2020 22:56	38	1	0
Illinois	US	4/15/2020 22:56	9	0	0
Nebraska	US	4/15/2020 22:56	4	0	0
New Mexico	US	4/15/2020 22:56	2	0	0
South Carolina	US	4/15/2020 22:56	21	1	0
Florida	US	4/15/2020 22:56	395	5	0
Texas	US	4/15/2020 22:56	477	10	0
Virginia	US	4/15/2020 22:56	17	0	0
Texas	US	4/15/2020 22:56	7	0	0
Georgia	US	4/15/2020 22:56	89	5	0
Arkansas	US	4/15/2020 22:56	4	0	0
Florida	US	4/15/2020 22:56	34	0	0
Georgia	US	4/15/2020 22:56	78	0	0
New York	US	4/15/2020 22:56	100	10	0
Oregon	US	4/15/2020 22:56	14	0	0
Pennsylvania	US	4/15/2020 22:56	131	3	0
Washington	US	4/15/2020 22:56	1	0	0
Wisconsin	US	4/15/2020 22:56	27	1	0
Ohio	US	4/15/2020 22:56	123	10	0
North Carolina	US	4/15/2020 22:56	40	1	0
California	US	4/15/2020 22:56	3	0	0
Texas	US	4/15/2020 22:56	43	6	0
Oklahoma	US	4/15/2020 22:56	52	0	0
Texas	US	4/15/2020 22:56	3	0	0
Texas	US	4/15/2020 22:56	1	0	0
Louisiana	US	4/15/2020 22:56	21	1	0
Alabama	US	4/15/2020 22:56	5	0	0
California	US	4/15/2020 22:56	615	14	0
Wyoming	US	4/15/2020 22:56	8	0	0
Arkansas	US	4/15/2020 22:56	5	1	0
Georgia	US	4/15/2020 22:56	8	0	0
Illinois	US	4/15/2020 22:56	17306	630	0
Texas	US	4/15/2020 22:56	2	0	0
Missouri	US	4/15/2020 22:56	4	0	0
New Hampshire	US	4/15/2020 22:56	2	0	0
Oregon	US	4/15/2020 22:56	1	0	0
Alabama	US	4/15/2020 22:56	19	1	0
Mississippi	US	4/15/2020 22:56	35	0	0
South Dakota	US	4/15/2020 22:56	1	0	0
New York	US	4/15/2020 22:56	23	0	0
Texas	US	4/15/2020 22:56	60	0	0
Ohio	US	4/15/2020 22:56	16	0	0
Colorado	US	4/15/2020 22:56	3	0	0
Oklahoma	US	4/15/2020 22:56	5	0	0
Minnesota	US	4/15/2020 22:56	6	0	0
Alabama	US	4/15/2020 22:56	17	0	0
Mississippi	US	4/15/2020 22:56	19	0	0
Virginia	US	4/15/2020 22:56	1	0	0
Georgia	US	4/15/2020 22:56	136	3	0
Kansas	US	4/15/2020 22:56	1	1	0
Washington	US	4/15/2020 22:56	26	0	0
Oklahoma	US	4/15/2020 22:56	8	0	0
Virginia	US	4/15/2020 22:56	2	0	0
